Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Número de licitantes
ocds-dgv273-seacev3-1189388,ocds-dgv273-seacev3-1189388-2026-04-23T10:36:04.336116-05:00,compiled,2026-04-23T10:36:04.336103-05:00,ocds-dgv273-seacev3-1189388,2026-04-23T10:36:04.336122-05:00,tender,PE-CONSUCODE-544,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL,Fondos Públicos,,,1189388,LP-ABR-4-2026-MPLM-SM/OC-1,"ADQUISICION DE UNIFORME INSTITUCIONAL, PARA EL PERSONAL ADMINISTRATIVO. TERNO PARA DAMAS Y CABALLEROS, SACO Y PANTALON A LA MEDIDA.",PE-CONSUCODE-544,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL,2026-02-18T22:20:00-05:00,,Licitación Pública Abreviada,goods,goods,50400.0,PEN,Soles,50400.0,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,2026-02-19T00:01:00-05:00,2026-02-23T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,50400.0,PEN,Soles,14
ocds-dgv273-seacev3-1191266,ocds-dgv273-seacev3-1191266-2026-04-23T10:36:03.296273-05:00,compiled,2026-04-23T10:36:03.296260-05:00,ocds-dgv273-seacev3-1191266,2026-04-23T10:36:03.296278-05:00,tender,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,Fondos Públicos,,,1191266,LP-ABR-3-2026-HNC-DAC-1,ADQUISICIÓN DE FRUTAs FRESCAS 1 PARA EL DPTO. DE NUTRICIÓN Y DITETICA DEL HOSPITAL NACIONAL DEL CENTRO DANIEL ALCIDES CARRIÓN,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,2026-02-26T08:36:00-05:00,,Licitación Pública Abreviada,goods,goods,70873.5,PEN,Soles,70873.5,2026-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,2026-02-27T00:01:00-05:00,2026-03-03T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,141183.5,PEN,Soles,2
ocds-dgv273-seacev3-1191244,ocds-dgv273-seacev3-1191244-2026-04-23T10:36:00.061521-05:00,compiled,2026-04-23T10:36:00.061508-05:00,ocds-dgv273-seacev3-1191244,2026-04-23T10:36:00.061526-05:00,tender,PE-CONSUCODE-1583,MUNICIPALIDAD DISTRITAL DE PALCAZU,Fondos Públicos,,,1191244,SIE-SIE-1-2026-OC-MDP-II-1,"ADQUISICIÓN DE COMBUSTIBLE PARA LAS DIFERENTES GERENCIAS Y UNIDADES DE LA MUNICIPALIDAD DISTRITAL DE PALCAZU, PARA EL CUMPLIMIENTO DE ACTIVIDADES PARA EL AÑO FISCAL 2026.",PE-CONSUCODE-1583,MUNICIPALIDAD DISTRITAL DE PALCAZU,2026-02-12T20:41:00-05:00,open,Subasta Inversa Electrónica,goods,goods,114159.0,PEN,Soles,114159.0,2026-02-12T00:00:00-05:00,2026-02-12T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,114159.0,PEN,Soles,2
ocds-dgv273-seacev3-1189808,ocds-dgv273-seacev3-1189808-2026-04-23T10:35:59.923568-05:00,compiled,2026-04-23T10:35:59.923555-05:00,ocds-dgv273-seacev3-1189808,2026-04-23T10:35:59.923573-05:00,tender,PE-CONSUCODE-1563,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN,Fondos Públicos,"CONSTRUCCION DE ALMACEN O DEPOSITO; EN EL(LA) I.E. JOSE MARIA ARGUEDAS EN EL CENTRO POBLADO MILPO, DISTRITO DE SAN FRANCISCO DE ASIS DE YARUSYACAN, PROVINCIA PASCO, DEPARTAMENTO PASCO",2692811,1189808,LP-ABR-7-2025-MDSAFA-Y/CS-2,"CONTRATACION DE LA EJECUCION DE LA OBRA: ¿CONSTRUCCION DE ALMACEN O DEPOSITO; EN EL (LA) I.E JOSEMARIA ARGUEDAS EN EL CENTRO POBLADO DE MILPO, DSITRITO DE SAN FRACISCO DE ASIS DE YARUSYACAN, PROVINCIA PASCO, DEPARTAMENTO PASCO¿ - CUI N° 2692811",PE-CONSUCODE-1563,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN,2026-02-20T09:41:00-05:00,,Licitación Pública Abreviada,works,works,130635.1,PEN,Soles,130635.1,2026-02-20T00:00:00-05:00,2026-02-20T00:00:00-05:00,2026-02-21T00:01:00-05:00,2026-02-25T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,130635.1,PEN,Soles,6
ocds-dgv273-seacev3-1191217,ocds-dgv273-seacev3-1191217-2026-04-23T10:35:59.251931-05:00,compiled,2026-04-23T10:35:59.251919-05:00,ocds-dgv273-seacev3-1191217,2026-04-23T10:35:59.251937-05:00,tender,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,Fondos Públicos,,,1191217,LP-ABR-2-2026-HNC-DAC-1,CONTRATACIÓN DE BIENES\nADQUISICIÓN DE PANES Y PANETÓN PARA EL DPTO. DE NUTRICIÓN Y DIETÉTICA DEL HOSPITAL NACIONAL DEL CENTRO DANIEL ALCIDES CARRIÓN,PE-CONSUCODE-10045,GOBIERNO REGIONAL DE JUNIN - HOSPITAL DANIEL ALCIDES CARRION - HUANCAYO,2026-02-25T21:51:00-05:00,,Licitación Pública Abreviada,goods,goods,59644.5,PEN,Soles,59644.5,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-26T00:01:00-05:00,2026-03-02T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,119236.5,PEN,Soles,5
ocds-dgv273-seacev3-1186762,ocds-dgv273-seacev3-1186762-2026-04-23T10:35:58.902284-05:00,compiled,2026-04-23T10:35:58.902271-05:00,ocds-dgv273-seacev3-1186762,2026-04-23T10:35:58.902289-05:00,tender,PE-CONSUCODE-1661,MUNICIPALIDAD DISTRITAL DE TIQUILLACA,Fondos Públicos,CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL PUENTE OCCOMANI DE LA LOCALIDAD OCCOMANI   DISTRITO DE TIQUILLACA DE LA PROVINCIA DE PUNO DEL DEPARTAMENTO DE PUNO,2657985,1186762,SIE-SIE-1-2026-MDT/OC-1,CONTRATACION PARA LA ADQUISICION DE ACERO CORRUGADO FY=4200KG/CM2 GRADO 60 SEGÚN ESPECIFICACIONES TECNICAS PARA LA OBRA CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL PUENTE OCCOMANI DE LA LOCALIDAD OCCOMANI DISTRITO DE TIQUILLACA PROVINCIA DE PUNO Y DEPARTAMENTO DE PUNO,PE-CONSUCODE-1661,MUNICIPALIDAD DISTRITAL DE TIQUILLACA,2026-02-10T22:48:00-05:00,open,Subasta Inversa Electrónica,goods,goods,66686.6,PEN,Soles,66686.6,2026-02-10T00:00:00-05:00,2026-02-10T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,125830.07,PEN,Soles,10
ocds-dgv273-seacev3-1190024,ocds-dgv273-seacev3-1190024-2026-04-23T10:35:54.668134-05:00,compiled,2026-04-23T10:35:54.668121-05:00,ocds-dgv273-seacev3-1190024,2026-04-23T10:35:54.668139-05:00,tender,PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCIÓN EN RIBERAS DE RÍO VULNERABLES ANTE EL PELIGRO EN EL RIO MOQUEGUA DE LOS SECTORES SANTA ROSA, OMO Y LA RINCONADA DEL   DISTRITO DE SAN ANTONIO DE LA PROVINCIA DE MARISCAL NIETO DEL DEPARTAMENTO DE MOQUEGUA",2651799,1190024,CP-ABR-1-2026-OC/MDSA-1,"SERVICIO DE TOPOGRAFIA (INCLUYE A TODO COSTO) PARA EL PROYECTO ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE PROTECCION EN RIBERAS DE RIO VULNERABLES ANTE PELIGRO EN EL RIO MOQUEGUA DE LOS SECTORES SANTA ROSA, OMO Y LA RINCONADA DEL DISTRITO DE SAN ANTONIO DE LA PROVINCIA MARISCAL NIETO DEL DEPARTA",PE-CONSUCODE-205010,MUNICIPALIDAD DISTRITAL DE SAN ANTONIO,2026-02-20T17:52:00-05:00,,Concurso Público Abreviado,services,services,130000.0,PEN,Soles,130000.0,2026-02-20T00:00:00-05:00,2026-02-20T00:00:00-05:00,2026-02-21T00:01:00-05:00,2026-02-25T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,36
ocds-dgv273-seacev3-1191504,ocds-dgv273-seacev3-1191504-2026-04-23T10:35:54.606810-05:00,compiled,2026-04-23T10:35:54.606798-05:00,ocds-dgv273-seacev3-1191504,2026-04-23T10:35:54.606815-05:00,tender,PE-CONSUCODE-1696,MUNICIPALIDAD DISTRITAL DE COJATA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. UMABAMBA   DISTRITO DE COJATA DE LA PROVINCIA DE HUANCANE DEL DEPARTAMENTO DE PUNO,2576090,1191504,CP-ABR-1-2026-MDC-1,CONTRATACION DE SERVICIOS DE CONSULTORIA DE OBRA PARA LA SUPERVICION DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL I.E. UMABAMBA DISTRITO DE COJATA- PROVINCIA DE HUANCANE- DEPARTAMENTO DE PUNO¿ CON CUI 2576090¿,PE-CONSUCODE-1696,MUNICIPALIDAD DISTRITAL DE COJATA,2026-02-26T23:22:00-05:00,,Concurso Público Abreviado,services,services,73021.0,PEN,Soles,73021.0,2026-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,2026-02-27T00:01:00-05:00,2026-03-03T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,12
ocds-dgv273-seacev3-1207095,ocds-dgv273-seacev3-1207095-2026-04-23T10:35:53.197303-05:00,compiled,2026-04-23T10:35:53.197290-05:00,ocds-dgv273-seacev3-1207095,2026-04-23T10:35:53.197309-05:00,tender,PE-CONSUCODE-822,MUNICIPALIDAD DISTRITAL DE PICHARI,Fondos Públicos,CREACION DEL COMPLEJO POLIDEPORTIVO MUNICIPAL DE PICHARI DEL DISTRITO DE PICHARI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,2498892,1207095,CP-ABR-4-2026-MDP/C-1,CONTRATACION DEL SERVICIO DE CONSTRUCCION DE CAMPO ALTERNO CON GRAS SINTETICO EN GENERAL A TODO COSTO SEGÚN DETALLE DE PLANOS PARA EL PROYECTO: CREACION DEL COMPLEJO POLIDEPORTIVO MUNICIPAL DE PICHARI EN EL DISTRITO DE PICHARI - LA CONVENCION - CUSCO CUI N° 2498892,PE-CONSUCODE-822,MUNICIPALIDAD DISTRITAL DE PICHARI,2026-02-16T23:11:00-05:00,,Concurso Público Abreviado,services,services,1350020.37,PEN,Soles,1350020.37,2026-02-16T00:00:00-05:00,2026-02-16T00:00:00-05:00,2026-02-17T00:01:00-05:00,2026-02-19T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,25
ocds-dgv273-seacev3-1190078,ocds-dgv273-seacev3-1190078-2026-04-23T10:35:51.429958-05:00,compiled,2026-04-23T10:35:51.429945-05:00,ocds-dgv273-seacev3-1190078,2026-04-23T10:35:51.429964-05:00,tender,PE-CONSUCODE-1326,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,Fondos Públicos,,,1190078,DIRECTA-DIRECTA-1-2026-MDMM-1,SERVICIO DE ESCULTURA DE CABALLO DE TROYA EN BRONCE,PE-CONSUCODE-1326,MUNICIPALIDAD DISTRITAL DE MAGDALENA DEL MAR,2026-02-20T18:55:00-05:00,direct,Contratación Directa,services,services,352000.0,PEN,Soles,352000.0,,,,,,False,2026-02,añoPublicacionProceso;mesPublicacionProceso,352000.0,PEN,Soles,1
ocds-dgv273-seacev3-2026-1162-3,ocds-dgv273-seacev3-2026-1162-3-2026-04-23T10:35:51.287948-05:00,compiled,2026-04-23T10:35:51.287935-05:00,ocds-dgv273-seacev3-2026-1162-3,2026-04-23T10:35:51.287953-05:00,tender,PE-CONSUCODE-1162,MUNICIPALIDAD DISTRITAL DE RIO TAMBO,Fondos Públicos,,,1190802,LP-ABR-1-2026-CS/MDRT-1,ADQUISICIÓN DE HOJUELAS PRECOCIDA DE AVENA QUINUA MACA FORTIFICADA CON VITAMINAS Y MINERALES PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE RIO TAMBO CORRESPONDIENTES AL AÑO FISCAL 2026.,PE-CONSUCODE-1162,MUNICIPALIDAD DISTRITAL DE RIO TAMBO,2026-02-25T10:22:00-05:00,,Licitación Pública Abreviada,goods,goods,160996.8,PEN,Soles,160996.8,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-26T00:01:00-05:00,2026-03-02T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,160996.8,PEN,Soles,6
ocds-dgv273-seacev3-1189335,ocds-dgv273-seacev3-1189335-2026-04-23T10:35:49.229749-05:00,compiled,2026-04-23T10:35:49.229736-05:00,ocds-dgv273-seacev3-1189335,2026-04-23T10:35:49.229754-05:00,tender,PE-CONSUCODE-200424,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,Fondos Públicos,,,1189335,CP-ABR-1-2026-MP-GA-LAMBAYEQU-1,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS SEDES DE LA UNIDAD EJECUTORA 004: MINISTERIO PÚBLICO ¿ GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,PE-CONSUCODE-200424,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE LAMBAYEQUE,2026-02-18T20:10:00-05:00,,Concurso Público Abreviado,services,services,11974915.35,PEN,Soles,11974915.35,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,2026-02-19T00:01:00-05:00,2026-02-23T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,11974915.350000001,PEN,Soles,13
ocds-dgv273-seacev3-1190459,ocds-dgv273-seacev3-1190459-2026-04-23T10:35:49.078904-05:00,compiled,2026-04-23T10:35:49.078892-05:00,ocds-dgv273-seacev3-1190459,2026-04-23T10:35:49.078909-05:00,tender,PE-CONSUCODE-371,MUNICIPALIDAD DISTRITAL DE COYLLURQUI,Fondos Públicos,MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS EN LA CRIANZA DE CUYES DE LAS COMUNIDADES DE ZONAS ALTAS DEL  DISTRITO DE COYLLURQUI - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURIMAC,2565112,1190459,LP-ABR-3-2026-MDC/OC-1,"ADQUISICIÓN DE ROLLIZOS DE EUCALIPTO PARA EL PROYECTO: ""MEJORAMIENTO DE LAS CAPACIDADES PRODUCTIVAS EN LA CRIANZA DE CUYES DE LAS COMUNIDADES DE ZONAS ALTAS DEL DISTRITO DE COYLLURQUI - PROVINCIA DE COTABAMBAS - DEPARTAMENTO DE APURÍMAC.",PE-CONSUCODE-371,MUNICIPALIDAD DISTRITAL DE COYLLURQUI,2026-02-24T15:34:00-05:00,,Licitación Pública Abreviada,goods,goods,115456.0,PEN,Soles,115456.0,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,2026-02-25T00:01:00-05:00,2026-02-27T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,230912.0,PEN,Soles,19
ocds-dgv273-seacev3-2026-1160-1,ocds-dgv273-seacev3-2026-1160-1-2026-04-23T10:35:48.758029-05:00,compiled,2026-04-23T10:35:48.758017-05:00,ocds-dgv273-seacev3-2026-1160-1,2026-04-23T10:35:48.758034-05:00,tender,PE-CONSUCODE-1160,MUNICIPALIDAD DISTRITAL DE PANGOA,Fondos Públicos,,,1192036,SIE-SIE-2-2026-OF.C/MDP-1,"ADQUISICION DE COMBUSTIBLE (DIESEL B5 S -50) PARA LA ATENCION OPORTUNA FRENTE A EMERGENCIAS Y DESASTRES EN VIAS DE COMUNICACIÓN, RIOS Y RIACHUELOS EN LA JURISDICCION DEL DISTRITO DE PANGOA",PE-CONSUCODE-1160,MUNICIPALIDAD DISTRITAL DE PANGOA,2026-02-27T21:47:00-05:00,open,Subasta Inversa Electrónica,goods,goods,100843.5,PEN,Soles,100843.5,2026-02-27T00:00:00-05:00,2026-02-27T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,239298.9,PEN,Soles,2
ocds-dgv273-seacev3-2026-812-1,ocds-dgv273-seacev3-2026-812-1-2026-04-23T10:35:48.455357-05:00,compiled,2026-04-23T10:35:48.455345-05:00,ocds-dgv273-seacev3-2026-812-1,2026-04-23T10:35:48.455363-05:00,tender,PE-CONSUCODE-812,MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA,Fondos Públicos,,,1190672,LP-ABR-1-2026-MDAP/CS-1,ADQUISICION DE PRODUCTOS DE ALIMENTICIOS  PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA CORRESPONDIENTE AL AÑO FISCAL 2026,PE-CONSUCODE-812,MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA,2026-02-24T17:19:00-05:00,,Licitación Pública Abreviada,goods,goods,126720.0,PEN,Soles,126720.0,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,2026-02-25T00:01:00-05:00,2026-02-27T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,126720.0,PEN,Soles,7
ocds-dgv273-seacev3-1190934,ocds-dgv273-seacev3-1190934-2026-04-23T10:35:47.344846-05:00,compiled,2026-04-23T10:35:47.344833-05:00,ocds-dgv273-seacev3-1190934,2026-04-23T10:35:47.344851-05:00,tender,PE-CONSUCODE-369,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN ASACASI , CCASACANCHA   DISTRITO DE TAMBOBAMBA DE LA PROVINCIA DE COTABAMBAS DEL DEPARTAMENTO DE APURIMAC",2629144,1190934,SIE-SIE-9-2026-MPCT-1,"CONTRATACION DE CEMENTO PORTLAND TIPO IP PARA LA OBRA ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN ASACASI , CCASACANCHA DISTRITO DE TAMBOBAMBA DE LA PROVINCIA DE COTABA",PE-CONSUCODE-369,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA,2026-02-25T17:11:00-05:00,open,Subasta Inversa Electrónica,goods,goods,102000.0,PEN,Soles,102000.0,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,216000.0,PEN,Soles,6
ocds-dgv273-seacev3-1206445,ocds-dgv273-seacev3-1206445-2026-04-22T10:36:00.530444-05:00,compiled,2026-04-22T10:36:00.530430-05:00,ocds-dgv273-seacev3-1206445,2026-04-22T10:36:00.530449-05:00,tender,PE-CONSUCODE-204950,PROGRAMA NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y ESTUDIOS AVANZADOS,Fondos Públicos,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE CTI PARA FORTALECER EL SISTEMA NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2522559,1206445,CONV-PROC-7-2026-PROCIENCIA-BM-1,Especialista Técnico en modelado y administración de Base de Datos SQL,PE-CONSUCODE-204950,PROGRAMA NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y ESTUDIOS AVANZADOS,2026-04-16T16:50:00-05:00,open,Convenio,services,services,144000.0,PEN,Soles,144000.0,2026-02-24T00:00:00-05:00,2026-02-24T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,144000.0,PEN,Soles,1
ocds-dgv273-seacev3-1206541,ocds-dgv273-seacev3-1206541-2026-04-22T10:35:58.541351-05:00,compiled,2026-04-22T10:35:58.541339-05:00,ocds-dgv273-seacev3-1206541,2026-04-22T10:35:58.541357-05:00,tender,PE-CONSUCODE-204950,PROGRAMA NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y ESTUDIOS AVANZADOS,Fondos Públicos,"MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE CTI PARA FORTALECER EL SISTEMA NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2522559,1206541,CONV-PROC-8-2026-PROCIENCIA-BM-1,Analista técnico en desarrollo de software 1 ¿ Senior de desarrollo DSpace CRIS,PE-CONSUCODE-204950,PROGRAMA NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y ESTUDIOS AVANZADOS,2026-04-16T19:09:00-05:00,open,Convenio,services,services,120000.0,PEN,Soles,120000.0,2026-02-23T00:00:00-05:00,2026-02-23T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,120000.0,PEN,Soles,1
ocds-dgv273-seacev3-1191613,ocds-dgv273-seacev3-1191613-2026-04-22T10:35:57.642987-05:00,compiled,2026-04-22T10:35:57.642974-05:00,ocds-dgv273-seacev3-1191613,2026-04-22T10:35:57.642992-05:00,tender,PE-CONSUCODE-203646,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,Fondos Públicos,,,1191613,SIE-SIE-2-2026-DIRIS-LC-1,ADQUISICION DE PRODUCTOS FARMACEUTICOS PARA EL ABASTECIMIENTO EN LAS IPRESS DEL PRIMER NIVEL DE ATENCION - DIRIS LC,PE-CONSUCODE-203646,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,2026-02-27T11:26:00-05:00,open,Subasta Inversa Electrónica,goods,goods,187019.75,PEN,Soles,187019.75,2026-02-27T00:00:00-05:00,2026-02-27T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,187019.75,PEN,Soles,21
ocds-dgv273-seacev3-1189514,ocds-dgv273-seacev3-1189514-2026-04-22T10:35:56.304200-05:00,compiled,2026-04-22T10:35:56.304188-05:00,ocds-dgv273-seacev3-1189514,2026-04-22T10:35:56.304206-05:00,tender,PE-CONSUCODE-983,MUNICIPALIDAD DISTRITAL DE MONZON,Fondos Públicos,,,1189514,LP-ABR-2-2026-MDM/DEC-1,"ADQUISICIÓN DE DOS (02) MOTORES FUERA DE BORDA PARA EL APOYO SOCIAL A LOS CASERÍOS DE CAMOTE Y MATA PALO, DE LA MUNICIPALIDAD DISTRITAL DE MONZON PROVINCIA DE HUAMALIES Y DEPARTAMENTO DE HUANUCO",PE-CONSUCODE-983,MUNICIPALIDAD DISTRITAL DE MONZON,2026-02-19T17:20:00-05:00,,Licitación Pública Abreviada,goods,goods,60000.0,PEN,Soles,60000.0,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-26T23:59:00-05:00,6,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,60000.0,PEN,Soles,16
ocds-dgv273-seacev3-2026-10526-7,ocds-dgv273-seacev3-2026-10526-7-2026-04-22T10:35:54.446329-05:00,compiled,2026-04-22T10:35:54.446315-05:00,ocds-dgv273-seacev3-2026-10526-7,2026-04-22T10:35:54.446334-05:00,tender,PE-CONSUCODE-10526,GOBIERNO REGIONAL DE LORETO-TRANSPORTES,Fondos Públicos,,,1189539,CP SER-SM-2-2026-DRTC-CS-1,"MANTENIMIENTO RUTINARIO DE LA RED VIAL DEPARTAMENTAL PAVIMENTADA LO-103, NAUTA - SAN FERNANDO - DV. EL HUAMBE - DV. 10 DE OCTUBRE - EL DORADO - CRUZ DEL SUR - SAN JUAN (KM 94+400) DISTRITO DE SAN JUAN BAUTISTA - MAYNAS - LORETO.",PE-CONSUCODE-10526,GOBIERNO REGIONAL DE LORETO-TRANSPORTES,2026-02-19T15:30:00-05:00,,Concurso Público de Servicios,services,services,1081635.0,PEN,Soles,1081635.0,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-03-03T23:59:00-05:00,11,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,19
ocds-dgv273-seacev3-2026-27-28,ocds-dgv273-seacev3-2026-27-28-2026-04-22T10:35:52.842517-05:00,compiled,2026-04-22T10:35:52.842504-05:00,ocds-dgv273-seacev3-2026-27-28,2026-04-22T10:35:52.842523-05:00,tender,PE-CONSUCODE-27,OFICINA NACIONAL DE PROCESOS ELECTORALES,Fondos Públicos,,,1189674,CP-ABR-2-2026-FUNC-ONPE-1,SERVICIO DE TELEFONIA MOVIL FUNCIONAMIENTO 2026,PE-CONSUCODE-27,OFICINA NACIONAL DE PROCESOS ELECTORALES,2026-02-19T18:19:00-05:00,,Concurso Público Abreviado,services,services,400320.0,PEN,Soles,400320.0,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-24T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,400320.0,PEN,Soles,2
