Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-2026-1065-2,ocds-dgv273-seacev3-2026-1065-2-2026-05-14T10:36:26.185386-05:00,1191941-1773443,110972.97,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-535-2,ocds-dgv273-seacev3-2026-535-2-2026-05-14T10:36:25.960023-05:00,1184871-20494224748,86626.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1189946,ocds-dgv273-seacev3-1189946-2026-05-14T10:36:25.915600-05:00,1189946-20557926314,195990.0,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1562-6,ocds-dgv273-seacev3-2026-1562-6-2026-05-14T10:36:25.284471-05:00,1187470-1770050,90000.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1188650,ocds-dgv273-seacev3-1188650-2026-05-14T10:36:25.250188-05:00,1188650-1768506,130000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1188468,ocds-dgv273-seacev3-1188468-2026-05-14T10:36:25.198346-05:00,1188468-20609247933,258747.73,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-1190369,ocds-dgv273-seacev3-1190369-2026-05-14T10:36:17.210775-05:00,1190369-10447320245,270000.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-1191271,ocds-dgv273-seacev3-1191271-2026-05-14T10:36:17.174882-05:00,1191271-1777250,3037786.78,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-688-2,ocds-dgv273-seacev3-2026-688-2-2026-05-14T10:36:14.650419-05:00,1191903-10726358732,700161.0,PEN,Soles,2026-03-19T14:11:55-05:00
ocds-dgv273-seacev3-1186878,ocds-dgv273-seacev3-1186878-2026-05-14T10:36:13.939868-05:00,1186878-20467534026,534293.88,PEN,Soles,2026-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1191548,ocds-dgv273-seacev3-1191548-2026-05-14T10:36:05.472395-05:00,1191548-1778024,1215000.0,PEN,Soles,2026-04-10T00:00:00-05:00
ocds-dgv273-seacev3-1191429,ocds-dgv273-seacev3-1191429-2026-05-14T10:36:04.048462-05:00,1191429-20490687271,39680.0,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1962-1,ocds-dgv273-seacev3-2026-1962-1-2026-05-14T10:36:03.035152-05:00,1186969-20100210909,91908.42,PEN,Soles,2026-04-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-1962-1,ocds-dgv273-seacev3-2026-1962-1-2026-05-14T10:36:03.035152-05:00,1186969-20418896915,114090.12,PEN,Soles,2026-04-21T00:00:00-05:00
ocds-dgv273-seacev3-1187715,ocds-dgv273-seacev3-1187715-2026-05-14T10:36:02.995095-05:00,1187715-1775493,831482.4,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1195215,ocds-dgv273-seacev3-1195215-2026-05-14T10:35:55.680694-05:00,1195215-20612138525,360703.98,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-1192049,ocds-dgv273-seacev3-1192049-2026-05-14T10:35:55.530755-05:00,1192049-20100210909,25361.2,PEN,Soles,2026-04-17T00:00:00-05:00
ocds-dgv273-seacev3-1190356,ocds-dgv273-seacev3-1190356-2026-05-14T10:35:52.792191-05:00,1190356-20517698131,399000.0,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1191658,ocds-dgv273-seacev3-1191658-2026-05-14T10:35:52.377896-05:00,1191658-20182049086,1.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1191658,ocds-dgv273-seacev3-1191658-2026-05-14T10:35:52.377896-05:00,1191658-20603710950,81102.0,PEN,Soles,2026-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-1982-1,ocds-dgv273-seacev3-2026-1982-1-2026-05-14T10:35:51.430100-05:00,1187935-20100041953,12126360.8,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1852-27,ocds-dgv273-seacev3-2026-1852-27-2026-05-14T10:35:51.413486-05:00,1187328-20558691035,528119.1,PEN,Soles,2026-04-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1596-8,ocds-dgv273-seacev3-2026-1596-8-2026-05-14T10:35:42.667209-05:00,1191219-10030858943,194000.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1188752,ocds-dgv273-seacev3-1188752-2026-05-14T10:35:40.691882-05:00,1188752-20613500261,83219.0,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1186412,ocds-dgv273-seacev3-1186412-2026-05-14T10:35:39.506600-05:00,1186412-L5552918075,38986272.0,PEN,Soles,2026-02-04T00:00:00-05:00
ocds-dgv273-seacev3-1191377,ocds-dgv273-seacev3-1191377-2026-05-14T10:35:31.289583-05:00,1191377-20602630111,109291.72,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1191709,ocds-dgv273-seacev3-1191709-2026-05-14T10:35:30.313639-05:00,1191709-1778501,781920.0,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1034-2,ocds-dgv273-seacev3-2026-1034-2-2026-05-14T10:35:28.375944-05:00,1186039-20534661411,407642.36,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1191706,ocds-dgv273-seacev3-1191706-2026-05-13T10:35:39.604731-05:00,1191706-1770760,74480.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1187355,ocds-dgv273-seacev3-1187355-2026-05-13T10:35:38.013668-05:00,1187355-1766681,331326.24,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1189775,ocds-dgv273-seacev3-1189775-2026-05-13T10:35:31.208521-05:00,1189775-20601033764,171100.0,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1188585,ocds-dgv273-seacev3-1188585-2026-05-13T10:35:31.120870-05:00,1188585-20519286794,125000.0,PEN,Soles,2026-04-01T00:00:00-05:00
ocds-dgv273-seacev3-1206550,ocds-dgv273-seacev3-1206550-2026-05-13T10:35:29.055550-05:00,1206550-1781804,424905.91,PEN,Soles,2026-04-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1628-1,ocds-dgv273-seacev3-2026-1628-1-2026-05-13T10:35:27.392157-05:00,1187651-20396543185,424000.0,PEN,Soles,2026-04-08T00:00:00-05:00
ocds-dgv273-seacev3-1188106,ocds-dgv273-seacev3-1188106-2026-05-13T10:35:27.297103-05:00,1188106-1768321,521280.34,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1188145,ocds-dgv273-seacev3-1188145-2026-05-13T10:35:27.281408-05:00,1188145-20503650186,450000.0,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-1926-7,ocds-dgv273-seacev3-2026-1926-7-2026-05-13T10:35:19.978722-05:00,1189136-20522333132,67341.63,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-2026-200382-1,ocds-dgv273-seacev3-2026-200382-1-2026-05-13T10:35:16.986183-05:00,1186827-20533945075,129000.0,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1188493,ocds-dgv273-seacev3-1188493-2026-05-13T10:35:08.585407-05:00,1188493-10425172889,211200.0,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1190498,ocds-dgv273-seacev3-1190498-2026-05-13T10:35:08.379819-05:00,1190498-20601607761,297000.0,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-200260-6,ocds-dgv273-seacev3-2026-200260-6-2026-05-13T10:35:07.878380-05:00,1191792-20490929119,102915.21,PEN,Soles,2026-03-19T00:00:00-05:00
ocds-dgv273-seacev3-1193467,ocds-dgv273-seacev3-1193467-2026-05-13T10:35:05.444923-05:00,1193467-20525491677,11266781.95,PEN,Soles,2026-04-13T00:00:00-05:00
ocds-dgv273-seacev3-1190091,ocds-dgv273-seacev3-1190091-2026-05-13T10:34:57.119412-05:00,1190091-1775485,780000.0,PEN,Soles,2026-04-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-200395-3,ocds-dgv273-seacev3-2026-200395-3-2026-05-13T10:34:55.659548-05:00,1191079-20450131891,568800.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1213156,ocds-dgv273-seacev3-1213156-2026-05-13T10:34:48.607128-05:00,1213156-10013440587,138269.85,PEN,Nuevos Soles,2026-05-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-200139-2,ocds-dgv273-seacev3-2026-200139-2-2026-05-13T10:34:45.459491-05:00,1191664-20100148162,272996.45,PEN,Soles,2026-04-14T00:00:00-05:00
ocds-dgv273-seacev3-1189103,ocds-dgv273-seacev3-1189103-2026-05-13T10:34:43.988820-05:00,1189103-1769577,386856.77,PEN,Soles,2026-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-10489-2,ocds-dgv273-seacev3-2026-10489-2-2026-05-13T10:34:43.735501-05:00,1191889-20608287958,328171.5,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-80812-17,ocds-dgv273-seacev3-2026-80812-17-2026-05-13T10:34:33.977047-05:00,1189806-20614004763,376892.8,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-80812-17,ocds-dgv273-seacev3-2026-80812-17-2026-05-13T10:34:33.977047-05:00,1189806-20611715651,431393.8,PEN,Soles,2026-04-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-10427-6,ocds-dgv273-seacev3-2026-10427-6-2026-05-13T10:34:33.815283-05:00,1190510-1771277,307060.0,PEN,Soles,2026-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1155-42,ocds-dgv273-seacev3-2026-1155-42-2026-05-13T10:34:32.728327-05:00,1189338-20541393651,55800.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1189160,ocds-dgv273-seacev3-1189160-2026-05-10T21:37:55.719169-05:00,1189160-20604968772,62556.0,PEN,Soles,2026-02-27T14:54:37-05:00
ocds-dgv273-seacev3-1189686,ocds-dgv273-seacev3-1189686-2026-05-10T21:37:55.020237-05:00,1189686-20542609380,173000.0,PEN,Soles,2026-03-23T00:00:00-05:00
ocds-dgv273-seacev3-1189686,ocds-dgv273-seacev3-1189686-2026-05-10T21:37:55.020237-05:00,1189686-20609495627,175798.5,PEN,Soles,2026-04-15T00:00:00-05:00
ocds-dgv273-seacev3-1191617,ocds-dgv273-seacev3-1191617-2026-05-10T21:37:54.142112-05:00,1191617-1776397,1463278.62,PEN,Soles,2026-04-07T00:00:00-05:00
ocds-dgv273-seacev3-1190198,ocds-dgv273-seacev3-1190198-2026-05-10T21:37:53.620356-05:00,1190198-20604482276,87676.5,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-953-1,ocds-dgv273-seacev3-2026-953-1-2026-05-10T21:37:52.262610-05:00,1187054-1774282,258000.0,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-953-1,ocds-dgv273-seacev3-2026-953-1-2026-05-10T21:37:52.262610-05:00,1187054-20611902329,221880.0,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-8,ocds-dgv273-seacev3-2026-200130-8-2026-05-10T21:37:52.034175-05:00,1187413-20608190989,140000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-7,ocds-dgv273-seacev3-2026-200130-7-2026-05-10T21:37:52.017234-05:00,1187209-20552399081,188050.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1190770,ocds-dgv273-seacev3-1190770-2026-05-10T21:37:46.237432-05:00,1190770-10734362919,61804.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-10153-26,ocds-dgv273-seacev3-2026-10153-26-2026-05-10T21:37:45.865943-05:00,1191453-10441088201,287400.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1203034,ocds-dgv273-seacev3-1203034-2026-05-10T21:37:45.219568-05:00,1203034-1778341,97258.44,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-403-3,ocds-dgv273-seacev3-2026-403-3-2026-05-10T21:37:43.231085-05:00,1191281-20539408543,1032844.14,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-1188908,ocds-dgv273-seacev3-1188908-2026-05-10T21:37:42.127474-05:00,1188908-10000026137,432000.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-49-25,ocds-dgv273-seacev3-2026-49-25-2026-05-10T21:37:42.119301-05:00,1186441-20511037001,1567822.62,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-21,ocds-dgv273-seacev3-2026-200130-21-2026-05-10T21:37:42.011818-05:00,1186694-20602556990,199980.52,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1195230,ocds-dgv273-seacev3-1195230-2026-05-10T21:37:34.937096-05:00,1195230-1772284,1115815.86,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-1031-5,ocds-dgv273-seacev3-2026-1031-5-2026-05-10T21:37:34.841667-05:00,1189290-1770073,182930.0,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-1065-1,ocds-dgv273-seacev3-2026-1065-1-2026-05-10T21:37:34.186580-05:00,1191641-20534661411,1301534.7,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1187932,ocds-dgv273-seacev3-1187932-2026-05-10T21:37:30.661597-05:00,1187932-1772699,15269857.94,PEN,Soles,2026-03-23T00:00:00-05:00
ocds-dgv273-seacev3-1191863,ocds-dgv273-seacev3-1191863-2026-05-10T21:37:24.435552-05:00,1191863-20600264657,540000.0,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-1320-19,ocds-dgv273-seacev3-2026-1320-19-2026-05-10T21:37:23.686275-05:00,1192070-1776056,74610.0,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1320-15,ocds-dgv273-seacev3-2026-1320-15-2026-05-10T21:37:23.611979-05:00,1192012-1773586,89631.0,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-1189351,ocds-dgv273-seacev3-1189351-2026-05-10T21:37:23.597865-05:00,1189351-20610037721,48160.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1190760,ocds-dgv273-seacev3-1190760-2026-05-10T21:37:23.391906-05:00,1190760-20399019355,3729641.05,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-1190132,ocds-dgv273-seacev3-1190132-2026-05-10T21:37:22.703306-05:00,1190132-20552452314,139780.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1190132,ocds-dgv273-seacev3-1190132-2026-05-10T21:37:22.703306-05:00,1190132-20603645007,150000.0,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-200502-1,ocds-dgv273-seacev3-2026-200502-1-2026-05-10T21:37:21.529630-05:00,1188509-20538996921,669990.24,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1198142,ocds-dgv273-seacev3-1198142-2026-05-10T21:37:21.513857-05:00,1198142-20601021642,229008.5,PEN,Soles,2026-04-01T00:00:00-05:00
ocds-dgv273-seacev3-1203427,ocds-dgv273-seacev3-1203427-2026-05-10T21:37:20.668494-05:00,1203427-1780313,2651705.39,PEN,Soles,2026-04-14T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-15,ocds-dgv273-seacev3-2026-200130-15-2026-05-10T21:37:20.155887-05:00,1188039-20601007682,265000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1185862,ocds-dgv273-seacev3-1185862-2026-05-10T21:37:20.052984-05:00,1185862-20486760819,143314.56,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1187880,ocds-dgv273-seacev3-1187880-2026-05-10T21:37:20.004411-05:00,1187880-1771454,3976623.81,PEN,Soles,2026-04-08T00:00:00-05:00
ocds-dgv273-seacev3-2026-200130-18,ocds-dgv273-seacev3-2026-200130-18-2026-05-10T21:37:19.980138-05:00,1186342-20612296163,193500.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-251427-25,ocds-dgv273-seacev3-2026-251427-25-2026-05-10T21:37:19.806685-05:00,1187682-20601519489,57990.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1186692,ocds-dgv273-seacev3-1186692-2026-05-10T21:37:19.666898-05:00,1186692-1771336,769531.91,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-1185550,ocds-dgv273-seacev3-1185550-2026-05-10T21:37:19.640311-05:00,1185550-1769055,360594.36,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-1192073,ocds-dgv273-seacev3-1192073-2026-05-10T21:37:14.641183-05:00,1192073-1773531,99704.29,PEN,Soles,2026-03-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-2006-5,ocds-dgv273-seacev3-2026-2006-5-2026-05-10T21:37:14.625486-05:00,1186955-20130471464,793464.0,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-1190893,ocds-dgv273-seacev3-1190893-2026-05-10T21:37:13.406428-05:00,1190893-20603660944,153900.0,PEN,Soles,2026-03-24T17:46:55-05:00
ocds-dgv273-seacev3-1189014,ocds-dgv273-seacev3-1189014-2026-05-10T21:37:09.937196-05:00,1189014-1767783,162118.53,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1187923,ocds-dgv273-seacev3-1187923-2026-05-10T21:37:09.484738-05:00,1187923-20498283226,2414773.87,PEN,Soles,2026-03-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-10153-25,ocds-dgv273-seacev3-2026-10153-25-2026-05-10T21:37:02.827417-05:00,1191415-10441088201,352548.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1187860,ocds-dgv273-seacev3-1187860-2026-05-10T21:36:59.146400-05:00,1187860-1767958,547165.0,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-32-4,ocds-dgv273-seacev3-2026-32-4-2026-05-10T21:36:51.768218-05:00,1191892-10164875429,353391.73,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-1191793,ocds-dgv273-seacev3-1191793-2026-05-10T21:36:50.260180-05:00,1191793-20613901478,60957.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1191793,ocds-dgv273-seacev3-1191793-2026-05-10T21:36:50.260180-05:00,1191793-20613851241,61167.0,PEN,Soles,2026-04-17T00:00:00-05:00
ocds-dgv273-seacev3-1189182,ocds-dgv273-seacev3-1189182-2026-05-10T21:36:50.181917-05:00,1189182-1770687,89562.0,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-1189641,ocds-dgv273-seacev3-1189641-2026-05-08T10:37:56.387418-05:00,1189641-20607151831,531000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-10249-115,ocds-dgv273-seacev3-2026-10249-115-2026-05-08T10:37:53.120821-05:00,1191871-10094564731,270000.0,PEN,Soles,2026-04-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-1334-1,ocds-dgv273-seacev3-2026-1334-1-2026-05-08T10:37:51.528222-05:00,1191404-20536510622,1967677.36,PEN,Soles,2026-03-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-1039-4,ocds-dgv273-seacev3-2026-1039-4-2026-05-08T10:37:51.171293-05:00,1189580-1769722,294111.31,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-1188931,ocds-dgv273-seacev3-1188931-2026-05-08T10:37:50.445448-05:00,1188931-1773341,3380000.0,PEN,Soles,2026-03-23T00:00:00-05:00
ocds-dgv273-seacev3-1191923,ocds-dgv273-seacev3-1191923-2026-05-08T10:37:43.661443-05:00,1191923-20504684025,59750.0,PEN,Soles,2026-04-21T00:00:00-05:00
ocds-dgv273-seacev3-1187915,ocds-dgv273-seacev3-1187915-2026-05-08T10:37:40.362642-05:00,1187915-20511037001,760095.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1187915,ocds-dgv273-seacev3-1187915-2026-05-08T10:37:40.362642-05:00,1187915-20412214618,777195.0,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-2026-227-2,ocds-dgv273-seacev3-2026-227-2-2026-05-08T10:37:40.143105-05:00,1187335-1767546,116416.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-227-2,ocds-dgv273-seacev3-2026-227-2-2026-05-08T10:37:40.143105-05:00,1187335-1767547,180608.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-343-1,ocds-dgv273-seacev3-2026-343-1-2026-05-08T10:37:40.121447-05:00,1187091-20613754793,17.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-343-1,ocds-dgv273-seacev3-2026-343-1-2026-05-08T10:37:40.121447-05:00,1187091-20450636747,596310.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-275-10,ocds-dgv273-seacev3-2026-275-10-2026-05-08T10:37:33.177668-05:00,1189224-1768350,369871.95,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1191359,ocds-dgv273-seacev3-1191359-2026-05-08T10:37:32.969635-05:00,1191359-20607424773,1808942.92,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-1189323,ocds-dgv273-seacev3-1189323-2026-05-08T10:37:32.126095-05:00,1189323-1776270,492850.0,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-2026-1203-1,ocds-dgv273-seacev3-2026-1203-1-2026-05-08T10:37:30.239193-05:00,1187387-20610797220,140000.0,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1731-33,ocds-dgv273-seacev3-2026-1731-33-2026-05-08T10:37:29.636586-05:00,1190039-20601844975,77705.61,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-200018-17,ocds-dgv273-seacev3-2026-200018-17-2026-05-08T10:37:29.359564-05:00,1190282-20601726191,82200.0,PEN,Soles,2026-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-270-34,ocds-dgv273-seacev3-2026-270-34-2026-05-08T10:37:28.738205-05:00,1188173-1772625,701700.0,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1186650,ocds-dgv273-seacev3-1186650-2026-05-08T10:37:28.721028-05:00,1186650-1766100,63127.56,PEN,Soles,2026-02-18T00:00:00-05:00
ocds-dgv273-seacev3-1207892,ocds-dgv273-seacev3-1207892-2026-05-08T10:37:12.094254-05:00,1207892-20602951830,1359426.58,PEN,Soles,2026-04-22T00:00:00-05:00
ocds-dgv273-seacev3-2026-20002-13,ocds-dgv273-seacev3-2026-20002-13-2026-05-08T10:37:11.846614-05:00,1190143-20377339461,68700.0,PEN,Soles,2026-04-13T00:00:00-05:00
ocds-dgv273-seacev3-1189250,ocds-dgv273-seacev3-1189250-2026-05-08T10:37:11.442969-05:00,1189250-1770267,54470.57,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1204186,ocds-dgv273-seacev3-1204186-2026-05-08T10:37:08.881306-05:00,1204186-20501518914,7499300.0,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1188565,ocds-dgv273-seacev3-1188565-2026-05-08T10:37:07.113963-05:00,1188565-1767914,337557.53,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1191465,ocds-dgv273-seacev3-1191465-2026-05-08T10:37:01.071633-05:00,1191465-20527590648,183264.0,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-505-10,ocds-dgv273-seacev3-2026-505-10-2026-05-08T10:36:58.533057-05:00,1191134-20605685138,89900.0,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-1198149,ocds-dgv273-seacev3-1198149-2026-05-08T10:36:58.037832-05:00,1198149-1777666,1072041.3,PEN,Soles,2026-04-10T00:00:00-05:00
ocds-dgv273-seacev3-2026-10585-1,ocds-dgv273-seacev3-2026-10585-1-2026-05-08T10:36:57.050789-05:00,1188720-20607880272,35000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1187126,ocds-dgv273-seacev3-1187126-2026-05-08T10:36:56.731495-05:00,1187126-1768938,40197726.54,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-1188990,ocds-dgv273-seacev3-1188990-2026-05-08T10:36:49.779660-05:00,1188990-20601126916,378000.0,PEN,Soles,2026-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-168715-1,ocds-dgv273-seacev3-2026-168715-1-2026-05-08T10:36:49.615970-05:00,1190300-20600900855,185000.0,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-1189729,ocds-dgv273-seacev3-1189729-2026-05-08T10:36:49.592243-05:00,1189729-20606558440,1326781.5,PEN,Soles,2026-03-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-200424-3,ocds-dgv273-seacev3-2026-200424-3-2026-05-08T10:36:48.046608-05:00,1191726-20557219987,3455937.0,PEN,Soles,2026-04-09T00:00:00-05:00
ocds-dgv273-seacev3-1190973,ocds-dgv273-seacev3-1190973-2026-05-08T10:36:47.156049-05:00,1190973-20602691617,483800.0,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-397-19,ocds-dgv273-seacev3-2026-397-19-2026-05-08T10:36:45.414342-05:00,1188915-20553061921,307900.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1187302,ocds-dgv273-seacev3-1187302-2026-05-08T10:36:45.136475-05:00,1187302-20601787963,103368.0,PEN,Soles,2026-02-19T18:54:22-05:00
ocds-dgv273-seacev3-1190684,ocds-dgv273-seacev3-1190684-2026-05-07T10:36:29.235303-05:00,1190684-1772954,455217.64,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1186251,ocds-dgv273-seacev3-1186251-2026-05-07T10:36:25.342014-05:00,1186251-20519753830,143800.0,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1208959,ocds-dgv273-seacev3-1208959-2026-05-07T10:36:21.753937-05:00,1208959-20345367757,1494619.98,USD,Dólar Norteamericano,2026-05-05T00:00:00-05:00
ocds-dgv273-seacev3-1190671,ocds-dgv273-seacev3-1190671-2026-05-07T10:36:19.148346-05:00,1190671-20451375548,6266955.0,PEN,Soles,2026-04-09T00:00:00-05:00
