Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-1202216,ocds-dgv273-seacev3-1202216-2026-04-12T10:05:11.090106-05:00,1202216-1777669,21242046,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191634,ocds-dgv273-seacev3-1191634-2026-04-12T10:05:08.671016-05:00,1191634-1770253,21211778,78131603.0,Almacenamiento de muebles,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-67-3,ocds-dgv273-seacev3-2026-67-3-2026-04-12T10:05:08.577694-05:00,1190093-20480498004,21208021,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188705,ocds-dgv273-seacev3-1188705-2026-04-12T10:05:08.503002-05:00,1188705-20601230691,21204220,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188224,ocds-dgv273-seacev3-1188224-2026-04-12T10:05:08.471063-05:00,1188224-10232615571,21202800,72154032.0,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199353,ocds-dgv273-seacev3-1199353-2026-04-12T10:05:06.598337-05:00,1199353-1776294,21231267,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199393,ocds-dgv273-seacev3-1199393-2026-04-12T10:05:05.612020-05:00,1199393-20610850465,21231338,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199342,ocds-dgv273-seacev3-1199342-2026-04-12T10:05:05.279810-05:00,1199342-1776394,21231196,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-191147-16,ocds-dgv273-seacev3-2026-191147-16-2026-04-12T10:05:05.135361-05:00,1189059-20605183434,21204945,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-191147-16,ocds-dgv273-seacev3-2026-191147-16-2026-04-12T10:05:05.135361-05:00,1189059-20605183434,21204966,15101506.0,Gasolina o Petróleo,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199394,ocds-dgv273-seacev3-1199394-2026-04-12T10:05:03.660072-05:00,1199394-1776301,21231341,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190567,ocds-dgv273-seacev3-1190567-2026-04-12T10:05:02.451781-05:00,1190567-1770585,21209305,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190567,ocds-dgv273-seacev3-1190567-2026-04-12T10:05:02.451781-05:00,1190567-20559561976,21209304,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199365,ocds-dgv273-seacev3-1199365-2026-04-12T10:05:01.800006-05:00,1199365-20612295558,21231280,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1209-5,ocds-dgv273-seacev3-2026-1209-5-2026-04-12T10:05:01.151098-05:00,1190900-1770460,21210176,72151502.0,Servicios de instalación de sistemas de energía eléctrica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003048448-3,ocds-dgv273-seacev3-2026-1003048448-3-2026-04-12T10:05:00.484866-05:00,1192083-20601978700,21213138,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188191,ocds-dgv273-seacev3-1188191-2026-04-12T10:04:59.860978-05:00,1188191-1768755,21202794,72121505.0,Servicios de construcción de plantas para tratamiento de aguas residuales y aguas servidas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191707,ocds-dgv273-seacev3-1191707-2026-04-12T10:04:56.831971-05:00,1191707-20606558440,21211875,78131603.0,Almacenamiento de muebles,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186299,ocds-dgv273-seacev3-1186299-2026-04-12T10:04:52.024987-05:00,1186299-10079637900,21197668,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191535,ocds-dgv273-seacev3-1191535-2026-04-12T10:04:47.707924-05:00,1191535-20601500214,21211608,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191600,ocds-dgv273-seacev3-1191600-2026-04-12T10:04:47.629881-05:00,1191600-1770314,21211750,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191632,ocds-dgv273-seacev3-1191632-2026-04-12T10:04:47.613254-05:00,1191632-20608831542,21211776,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003085139-1,ocds-dgv273-seacev3-2026-1003085139-1-2026-04-12T10:04:47.357065-05:00,1189394-1769307,21205700,78111808.0,Alquiler de vehículos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188460,ocds-dgv273-seacev3-1188460-2026-04-12T10:04:45.900404-05:00,1188460-20523476379,21203673,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188964,ocds-dgv273-seacev3-1188964-2026-04-12T10:04:45.257609-05:00,1188964-20601447623,21204843,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191813,ocds-dgv273-seacev3-1191813-2026-04-12T10:04:45.127766-05:00,1191813-20600628144,21212199,86101808.0,Desarrollo de fuerza de trabajo del sector público,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192544,ocds-dgv273-seacev3-1192544-2026-04-12T10:04:43.254070-05:00,1192544-20504312403,21214020,42161613.0,Filtros dializadores de colodión para hemodiálisis,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192544,ocds-dgv273-seacev3-1192544-2026-04-12T10:04:43.254070-05:00,1192544-20504312403,21214021,42161608.0,Soluciones de dializados para hemodiálisis,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188010,ocds-dgv273-seacev3-1188010-2026-04-12T10:04:42.143791-05:00,1188010-1766925,21202663,15101506.0,Gasolina o Petróleo,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188010,ocds-dgv273-seacev3-1188010-2026-04-12T10:04:42.143791-05:00,1188010-1766925,21202664,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188156,ocds-dgv273-seacev3-1188156-2026-04-12T10:04:42.127520-05:00,1188156-1768781,21202761,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186742,ocds-dgv273-seacev3-1186742-2026-04-12T10:04:42.075309-05:00,1186742-1767588,21197983,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186136,ocds-dgv273-seacev3-1186136-2026-04-12T10:04:41.882885-05:00,1186136-10106595807,21197531,81101510.0,Ingeniería de carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199432,ocds-dgv273-seacev3-1199432-2026-04-12T10:04:38.193021-05:00,1199432-10409302225,21231418,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199343,ocds-dgv273-seacev3-1199343-2026-04-12T10:04:37.121048-05:00,1199343-10409302225,21231197,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199355,ocds-dgv273-seacev3-1199355-2026-04-12T10:04:36.935725-05:00,1199355-20610850465,21231277,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199397,ocds-dgv273-seacev3-1199397-2026-04-12T10:04:36.219363-05:00,1199397-20604333335,21231343,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199387,ocds-dgv273-seacev3-1199387-2026-04-12T10:04:35.876259-05:00,1199387-1776384,21231315,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199409,ocds-dgv273-seacev3-1199409-2026-04-12T10:04:33.738866-05:00,1199409-10409302225,21231581,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191592,ocds-dgv273-seacev3-1191592-2026-04-12T10:04:33.261699-05:00,1191592-20608831542,21211711,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-822-9,ocds-dgv273-seacev3-2026-822-9-2026-04-12T10:04:32.495068-05:00,1188719-20534474572,21204203,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191685,ocds-dgv273-seacev3-1191685-2026-04-12T10:04:32.229692-05:00,1191685-1769140,21211834,72141106.0,Servicios de construcción de caminos de grava o tierra,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193374,ocds-dgv273-seacev3-1193374-2026-04-11T10:15:11.235490-05:00,1193374-10440121042,21216381,81151604.0,Levantamiento del terreno,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200199-4,ocds-dgv273-seacev3-2026-200199-4-2026-04-11T10:15:11.086491-05:00,1190856-20553755264,21210085,72151502.0,Servicios de instalación de sistemas de energía eléctrica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189331,ocds-dgv273-seacev3-1189331-2026-04-11T10:15:07.918131-05:00,1189331-20494663075,21205627,50192703.0,Comidas combinadas estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189190,ocds-dgv273-seacev3-1189190-2026-04-11T10:15:05.402076-05:00,1189190-20546838804,21205197,78141501.0,Servicios de expedición de carga,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186800,ocds-dgv273-seacev3-1186800-2026-04-11T10:15:04.931160-05:00,1186800-20602794661,21198016,78101802.0,Servicios de transporte regional o nacional en camión,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186363,ocds-dgv273-seacev3-1186363-2026-04-11T10:15:04.665457-05:00,1186363-1763875,21199909,72141107.0,Servicios de construcción y reparación de puentes,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189172,ocds-dgv273-seacev3-1189172-2026-04-11T10:15:00.465426-05:00,1189172-20608988816,21205419,81101505.0,Ingeniería estructural,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189004,ocds-dgv273-seacev3-1189004-2026-04-11T10:14:59.652918-05:00,1189004-20336260702,21204885,81112001.0,Servicio de procesamiento de datos en línea,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10475-3,ocds-dgv273-seacev3-2026-10475-3-2026-04-11T10:14:59.576697-05:00,1190328-20534912600,21208830,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-231729-4,ocds-dgv273-seacev3-2026-231729-4-2026-04-11T10:14:59.052908-05:00,1193474-10416676335,21216551,80101507.0,Servicios de consultoría de informática,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191042,ocds-dgv273-seacev3-1191042-2026-04-11T10:14:57.477823-05:00,1191042-20405568773,21210419,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191967,ocds-dgv273-seacev3-1191967-2026-04-11T10:14:56.911311-05:00,1191967-20609496275,21212837,90121502.0,Agencias de viajes,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-49-8,ocds-dgv273-seacev3-2026-49-8-2026-04-11T10:14:56.825000-05:00,1189218-20574690219,21205305,30121601.0,Asfalto,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1940-1,ocds-dgv273-seacev3-2026-1940-1-2026-04-11T10:14:54.725088-05:00,1191132-20507241400,21210579,81111811.0,Servicios de asistencia o soporte técnico,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1878-4,ocds-dgv273-seacev3-2026-1878-4-2026-04-11T10:14:54.264224-05:00,1190664-20611956143,21209526,30111801.0,Agregado natural,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186932,ocds-dgv273-seacev3-1186932-2026-04-11T10:14:53.947986-05:00,1186932-1766258,21200488,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186932,ocds-dgv273-seacev3-1186932-2026-04-11T10:14:53.947986-05:00,1186932-1766236,21200488,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193356,ocds-dgv273-seacev3-1193356-2026-04-11T10:14:44.007993-05:00,1193356-10421433513,21216211,81151604.0,Levantamiento del terreno,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191909,ocds-dgv273-seacev3-1191909-2026-04-11T10:14:43.757895-05:00,1191909-20601710316,21212513,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186652,ocds-dgv273-seacev3-1186652-2026-04-11T10:14:42.818732-05:00,1186652-1768299,21197946,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1878-3,ocds-dgv273-seacev3-2026-1878-3-2026-04-11T10:14:38.285201-05:00,1190668-20611956143,21209547,30131507.0,Bloque de concreto ligero,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1878-2,ocds-dgv273-seacev3-2026-1878-2-2026-04-11T10:14:38.270127-05:00,1190647-20611956143,21209703,30111601.0,Cemento,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1502-1,ocds-dgv273-seacev3-2026-1502-1-2026-04-11T10:14:38.245951-05:00,1188325-20528457691,21203372,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1597-2,ocds-dgv273-seacev3-2026-1597-2-2026-04-11T10:14:36.822101-05:00,1190298-10030858943,21208353,15101505.0,Diesel,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1194009,ocds-dgv273-seacev3-1194009-2026-04-11T10:14:36.575344-05:00,1194009-10710637330,21217930,81101512.0,Servicios de sistemas de información geográfica GIS,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190905,ocds-dgv273-seacev3-1190905-2026-04-11T10:14:35.603067-05:00,1190905-1769968,21210197,72154013.0,Servicios de construcción de cercos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-231729-2,ocds-dgv273-seacev3-2026-231729-2-2026-04-11T10:14:34.575416-05:00,1193835-10297334650,21217660,81151604.0,Levantamiento del terreno,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193541,ocds-dgv273-seacev3-1193541-2026-04-11T10:14:32.400896-05:00,1193541-10445123612,21216634,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189171,ocds-dgv273-seacev3-1189171-2026-04-11T10:14:32.022142-05:00,1189171-20609912121,21205192,72121403.0,Servicios de construcción de hospitales,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1039-5,ocds-dgv273-seacev3-2026-1039-5-2026-04-11T10:14:26.616155-05:00,1189524-1769131,21206112,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189117,ocds-dgv273-seacev3-1189117-2026-04-11T10:14:22.605935-05:00,1189117-20554128476,21205059,78111808.0,Alquiler de vehículos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193820,ocds-dgv273-seacev3-1193820-2026-04-11T10:14:22.551326-05:00,1193820-10483507173,21217436,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-144-3,ocds-dgv273-seacev3-2026-144-3-2026-04-11T10:14:22.389957-05:00,1189652-1769378,21206456,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188976,ocds-dgv273-seacev3-1188976-2026-04-11T10:14:22.225275-05:00,1188976-1770644,21204748,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189779,ocds-dgv273-seacev3-1189779-2026-04-11T10:14:21.641460-05:00,1189779-10402783465,21206635,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188641,ocds-dgv273-seacev3-1188641-2026-04-11T10:14:20.540462-05:00,1188641-20393554003,21204109,15101506.0,Gasolina o Petróleo,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1199-1,ocds-dgv273-seacev3-2026-1199-1-2026-04-11T10:14:20.484352-05:00,1188409-20609736560,21203641,72152605.0,Servicios de montaje y reparación de techos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188139,ocds-dgv273-seacev3-1188139-2026-04-11T10:14:20.262225-05:00,1188139-1768248,21203143,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1301-11,ocds-dgv273-seacev3-2026-1301-11-2026-04-11T10:14:19.547206-05:00,1188012-1767440,21202670,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-161-6,ocds-dgv273-seacev3-2026-161-6-2026-04-11T10:14:19.489902-05:00,1187914-1767137,21202243,72154013.0,Servicios de construcción de cercos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186375,ocds-dgv273-seacev3-1186375-2026-04-11T10:14:19.380355-05:00,1186375-20484263796,21199946,50131701.0,Leche fresca y productos de mantequilla,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200498-2,ocds-dgv273-seacev3-2026-200498-2-2026-04-11T10:14:15.746790-05:00,1189135-20563378060,21205091,78102203.0,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190448,ocds-dgv273-seacev3-1190448-2026-04-11T10:14:14.840491-05:00,1190448-20502797230,21209013,25101610.0,Camiones cisternas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190448,ocds-dgv273-seacev3-1190448-2026-04-11T10:14:14.840491-05:00,1190448-20502797230,21209010,25101601.0,Camiones volquete,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-231729-3,ocds-dgv273-seacev3-2026-231729-3-2026-04-11T10:14:13.491356-05:00,1193500-10423557252,21216562,80101507.0,Servicios de consultoría de informática,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1193381,ocds-dgv273-seacev3-1193381-2026-04-11T10:14:11.212822-05:00,1193381-10239877031,21216218,81151604.0,Levantamiento del terreno,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189881,ocds-dgv273-seacev3-1189881-2026-04-11T10:14:10.464061-05:00,1189881-20609186748,21207156,76122003.0,Disposición final para desechos peligrosos,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188873,ocds-dgv273-seacev3-1188873-2026-04-11T10:14:09.544378-05:00,1188873-1770649,21204587,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189069,ocds-dgv273-seacev3-1189069-2026-04-11T10:13:59.727434-05:00,1189069-1770664,21204993,72121103.0,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186403,ocds-dgv273-seacev3-1186403-2026-04-11T10:13:56.554783-05:00,1186403-1768034,21197774,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1185704,ocds-dgv273-seacev3-1185704-2026-04-11T10:13:56.199999-05:00,1185704-20600119886,21199236,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1185704,ocds-dgv273-seacev3-1185704-2026-04-11T10:13:56.199999-05:00,1185704-20600119886,21199237,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187678,ocds-dgv273-seacev3-1187678-2026-04-11T10:13:56.143439-05:00,1187678-20470358484,21201506,41116101.0,Kits de ensayo de banco de sangre o suministros,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186271,ocds-dgv273-seacev3-1186271-2026-04-11T10:13:56.127970-05:00,1186271-20600736923,21197666,50221101.0,Granos de cereal,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187482,ocds-dgv273-seacev3-1187482-2026-04-11T10:13:56.112536-05:00,1187482-20155695901,21201069,42294610.0,Accesorios de depósito de autotransfusión,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191286,ocds-dgv273-seacev3-1191286-2026-04-10T10:15:55.396271-05:00,1191286-1769824,21210981,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1199361,ocds-dgv273-seacev3-1199361-2026-04-10T10:15:53.813393-05:00,1199361-20604333335,21231249,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-46,ocds-dgv273-seacev3-2026-374-46-2026-04-10T10:15:52.759889-05:00,1191925-10747302621,21212492,11111701.0,Arena silícea,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186610,ocds-dgv273-seacev3-1186610-2026-04-10T10:15:51.193584-05:00,1186610-20569108595,21200242,50421828.0,Fréjoles secos zarandajas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200025-2,ocds-dgv273-seacev3-2026-200025-2-2026-04-10T10:15:50.567193-05:00,1186217-20607954837,21199753,92101501.0,Servicios de vigilancia,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186603,ocds-dgv273-seacev3-1186603-2026-04-10T10:15:50.539162-05:00,1186603-10479307445,21197904,50221108.0,Grano de arroz,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200374-7,ocds-dgv273-seacev3-2026-200374-7-2026-04-10T10:15:45.617191-05:00,1189274-20600394879,21205445,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191285,ocds-dgv273-seacev3-1191285-2026-04-10T10:15:45.195479-05:00,1191285-20542211696,21210980,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-3,ocds-dgv273-seacev3-2026-374-3-2026-04-10T10:15:43.355944-05:00,1190878-20610775161,21210159,47101538.0,Digestores de lodos o aguas residuales,UNSPSC,2026-02_seace_v3_csv_es
