Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación,_mes_origen
ocds-dgv273-seacev3-2026-882-3,ocds-dgv273-seacev3-2026-882-3-2026-06-07T10:10:32.006580-05:00,1187568-20491978709,539665.84,PEN,Soles,2026-02-27T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1210437,ocds-dgv273-seacev3-1210437-2026-06-07T10:10:29.543069-05:00,1210437-20517698131,375000.0,PEN,Nuevos Soles,2026-04-28T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1983-16,ocds-dgv273-seacev3-2026-1983-16-2026-06-07T10:10:24.414757-05:00,1191505-20564091813,355473.12,PEN,Soles,2026-03-24T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1983-16,ocds-dgv273-seacev3-2026-1983-16-2026-06-07T10:10:24.414757-05:00,1191505-20601258812,359811.6,PEN,Soles,2026-04-21T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-46,ocds-dgv273-seacev3-2026-10249-46-2026-06-07T10:10:23.204757-05:00,1188008-20454826770,379980.0,PEN,Soles,2026-03-04T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-46,ocds-dgv273-seacev3-2026-10249-46-2026-06-07T10:10:23.204757-05:00,1188008-20607646725,411728.0,PEN,Soles,2026-03-04T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-9,ocds-dgv273-seacev3-2026-1295-9-2026-06-07T10:10:23.180371-05:00,1187073-10452435468,1660000.0,PEN,Soles,2026-02-24T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-9,ocds-dgv273-seacev3-2026-1295-9-2026-06-07T10:10:23.180371-05:00,1187073-20614843471,1970000.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-9,ocds-dgv273-seacev3-2026-1295-9-2026-06-07T10:10:23.180371-05:00,1187073-10415467970,1993300.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190872,ocds-dgv273-seacev3-1190872-2026-06-07T10:10:13.439843-05:00,1190872-10481607090,310000.0,PEN,Soles,2026-03-11T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1349-5,ocds-dgv273-seacev3-2026-1349-5-2026-06-07T10:10:13.163274-05:00,1189195-20551315119,822613.0,PEN,Soles,2026-05-15T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-74,ocds-dgv273-seacev3-2026-1952-74-2026-06-07T10:10:12.691292-05:00,1191468-10420307611,25500.0,PEN,Soles,2026-02-26T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-74,ocds-dgv273-seacev3-2026-1952-74-2026-06-07T10:10:12.691292-05:00,1191468-10731307097,25500.0,PEN,Soles,2026-02-26T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10510-7,ocds-dgv273-seacev3-2026-10510-7-2026-06-07T10:10:12.297204-05:00,1187936-10442378849,96000.0,PEN,Soles,2026-02-25T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-42031-1,ocds-dgv273-seacev3-2026-42031-1-2026-06-06T10:22:01.034192-05:00,1191478-20555241811,490000.0,PEN,Soles,2026-04-14T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200210-19,ocds-dgv273-seacev3-2026-200210-19-2026-06-06T10:22:01.017704-05:00,1191073-20609285894,69036.0,PEN,Soles,2026-03-18T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-801-13,ocds-dgv273-seacev3-2026-801-13-2026-06-06T10:21:59.818155-05:00,1187953-20611418681,225000.0,PEN,Soles,2026-02-24T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-801-13,ocds-dgv273-seacev3-2026-801-13-2026-06-06T10:21:59.818155-05:00,1187953-20609903458,235000.0,PEN,Soles,2026-04-01T00:00:00-05:00,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-801-13,ocds-dgv273-seacev3-2026-801-13-2026-06-06T10:21:59.818155-05:00,1187953-20602544789,237575.0,PEN,Soles,2026-04-22T00:00:00-05:00,2026-02_seace_v3_csv_es
