Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-2026-754-5,ocds-dgv273-seacev3-2026-754-5-2026-07-15T10:30:39.294761-05:00,1186922-20608712471,21200475,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,40000.0,556000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191656,ocds-dgv273-seacev3-1191656-2026-07-15T10:30:27.794790-05:00,1191656-20609903458,21211803,1,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CONSENTIDO,active,3012160100329935.0,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CUBSO,3032.0,53500.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191656,ocds-dgv273-seacev3-1191656-2026-07-15T10:30:27.794790-05:00,1191656-10428943738,21211803,1,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CONSENTIDO,active,3012160100329935.0,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CUBSO,3032.0,54000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191656,ocds-dgv273-seacev3-1191656-2026-07-15T10:30:27.794790-05:00,1191656-20613523767,21211803,1,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CONTRATADO,active,3012160100329935.0,ASFALTO LIQUIDO CUT-BACK GRADO MC- 250,CUBSO,3032.0,57607.7,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2364-17,ocds-dgv273-seacev3-2026-2364-17-2026-07-15T10:30:16.536863-05:00,1191169-1772046,21210642,1,"SERVICIO DE CONSULTORIA PARA LA ELABORACION DE LA FICHA  TECNICA DEL PROYECTO DE IVERSION MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y DESAGUE EN EL SECTOR MOLLERAY-REYNA DE BELEN, DISTRITO DE SAN SEBASTIAN, PROVINCIA DE CUSCO,DEPARTAMENTO DE CUSCO",CONTRATADO,active,8110150500393181.0,SERVICO DE ESPECIALISTA EN INGENIERIA CIVIL,CUBSO,1.0,100000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189221,ocds-dgv273-seacev3-1189221-2026-07-15T10:30:16.281365-05:00,1189221-1770884,21205281,1,CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISON DE LA EJECUCIÓN DE LA OBRA MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL EN I.E. 86797 DE CENTRO POBLADO SAN ROQUE DE CHUNAS DISTRITO DE RAPAYAN DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO DE ANCA,CONTRATADO,active,8110150800337178.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,165446.15,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191782,ocds-dgv273-seacev3-1191782-2026-07-15T10:29:54.053857-05:00,1191782-20447720354,21212187,1,"SERVICIO DE PERFORACIÓN DE UN POZO EXPLORATORIO DE 12¿ DE DIÁMETRO Y 57 METROS DE PROFUNDIDAD, PARA SU APROVECHAMIENTO CON FINES DE USO POBLACIONAL, UBICADO EN LA SEDE CENTRAL DE LA EPS EMAPAVIGS S.A., - DISTRITO DE NASCA, PROVINCIA DE NASCA, DEPARTA",CONTRATADO,active,7215280100372675.0,SERVICIO DE INSTALACION DE POZO TUBULAR PARA AGUA,CUBSO,1.0,195000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188372,ocds-dgv273-seacev3-1188372-2026-07-13T10:20:28.777631-05:00,1188372-20574727074,21203406,1,AGREGADOS,CONTRATADO,active,,,,930.0,52980.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187564,ocds-dgv273-seacev3-1187564-2026-07-13T10:20:28.758402-05:00,1187564-1772581,21201405,1,"MEJORAMIENTO DE LOS PAVIMENTOS DE LA PISTA DE ATERRIZAJE, CALLES DE RODAJE Y PLATAFORMA DE AERONAVES EN AEROPUERTOS",CONTRATADO,active,7214110100392373.0,"MEJORAMIENTO DE LOS PAVIMENTOS DE LA PISTA DE ATERRIZAJE, CALLES DE RODAJE Y PLATAFORMA DE AERONAVES EN AEROPUERTOS",CUBSO,1.0,3542019.18,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2009-10,ocds-dgv273-seacev3-2026-2009-10-2026-07-13T10:20:12.944806-05:00,1189676-20600190301,21206475,1,PEGAMENTO PARA PORCELANATO,CONTRATADO,active,3120160100253868.0,PEGAMENTO PARA CERAMICO,CUBSO,1800.0,59220.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190318,ocds-dgv273-seacev3-1190318-2026-07-13T10:20:12.855907-05:00,1190318-20318056600,21208799,1,"SERVICIO DE INSTALACIÓN Y RETIRO DE EQUIPO REGISTRADORES DE LA NTCSE Y NTCSER EN TACNA, MOQUEGUA Y ILO.",CONTRATADO,active,7315210800352107.0,SERVICIO DE MANTENIMIENTO DE EQUIPOS ANALIZADORES Y REGISTRADORES DE TENSION Y PERTURBACIONES,CUBSO,1.0,1107825.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186348,ocds-dgv273-seacev3-1186348-2026-07-13T10:20:12.376897-05:00,1186348-20448670521,21199908,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,6800.0,111520.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187068,ocds-dgv273-seacev3-1187068-2026-07-13T10:20:12.075729-05:00,1187068-20448133193,21200641,1,CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LA TROCHA CARROZABLE DE CHIMPAPATA - PALCAPAMPA - CHOJÑAPAMPA (TRAMO II) -SECTORES (JATUN TOJO-PAUSITANI-PALLCCAPAMPA) DISTRITO DE ITUATA DE LA PROVINCIA DE CARABAYA,CONTRATADO,active,3011160100012775.0,CEMENTO CONDUCTIVO,CUBSO,475.0,90200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188374,ocds-dgv273-seacev3-1188374-2026-07-13T10:20:02.108857-05:00,1188374-20574727074,21203412,1,MATERIAL CLASIFICADO,CONTRATADO,active,,,,1200.0,52800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-680-7,ocds-dgv273-seacev3-2026-680-7-2026-07-13T10:20:01.399161-05:00,1185736-1769464,21199287,1,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL BARRIO SAN FRANCISCO - DISTRITO DE TACABAMBA DE LA PROVINCIA DE CHOTA DEL DEPARTAMENTO DE CAJAMARCA,CONTRATADO,active,7214100100392916.0,SERVICIO DE CONSTRUCCION DE PISTAS Y VEREDAS,CUBSO,1.0,10885813.79,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1212978,ocds-dgv273-seacev3-1212978-2026-07-13T10:19:53.565666-05:00,1212978-1788277,21269541,1,Contratacion de Ejecucion del Proyecto Denominado:  Creacion del Servicio de Practica Deportiva y/o Recreativa en Centro Poblado Angolo  II Distrito de Morrope de la Provincia de Lambayeque  del Departamento de Lambayeque  con CUI N 2702802,CONTRATADO,active,7215310200233127.0,CONSTRUCCION DE LOSA DEPORTIVA,CUBSO,1.0,1115815.86,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189833,ocds-dgv273-seacev3-1189833-2026-07-11T10:22:10.995768-05:00,1189833-1769060,21207127,1,ALQUILER DE 325.00 H.M. DE EXCAVADORA SOBRE ORUGAS 140 HP ¿ 160 HP,CONTRATADO,active,7214170100360040.0,SERVICIO DE ALQUILER DE EXCAVADORA HIDRAULICA SOBRE ORUGA,CUBSO,1.0,113750.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188143,ocds-dgv273-seacev3-1188143-2026-07-11T10:22:10.489173-05:00,1188143-10100580417,21203141,1,SERVICIO DE ARRENDAMIENTO DE INMUEBLE PARA LOS ORGANOS JURISDICCIONALS DE LA CORTE SUPERIOR DE JUSTICIA DE LIMA ESTE-JUZGADOS CIVILES,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,306000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1034-5,ocds-dgv273-seacev3-2026-1034-5-2026-07-11T10:21:59.052294-05:00,1186387-1767264,21199940,1,EJECUCIÓN DE OBRA: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION SECUNDARIA EN EL I.E ADELA LENGUA DE CALDERON DE DISTRITO DE SANTIAGO DE LA PROVINCIA DE ICA DEPARTAMENTO DE ICA¿ Código único de inversiones N°2646325,CONTRATADO,active,7212140600359845.0,AMPLIACION DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,977342.65,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-399-3,ocds-dgv273-seacev3-2026-399-3-2026-07-11T10:21:38.048565-05:00,1189258-20455609705,21205427,1,"CONTRATACIÓN DE SERVICIO DE FABRICACIÓN E INSTALACIÓN DE VIGAS METALICAS, COBERTURA AUTOSOPORTADA Y CUBIERTA DE TIMPANO A TODO COSTO PARA LA IOARR: CONSTRUCCIÓN DE COBERTURA Y GRADERIAS; EN EL (LA) I.E. 40670 EL EDEN FE Y ALEGRIA 51 DEL DISTRITO DE C",CONTRATADO,active,7215260500362090.0,SERVICIO DE INSTALACION DE ESTRUCTURA DE FIERRO CON COBERTURA DE PLANCHA METALICA,CUBSO,1.0,1466963.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20503794692,21212917,5,RITONAVIR 100 mg TAB,CONSENTIDO,active,5110231400059984.0,RITONAVIR 100 mg TAB,CUBSO,820080.0,737251.92,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20503794692,21212922,6,TENOFOVIR 300 mg TAB,CONSENTIDO,active,5134350300059992.0,TENOFOVIR 300 mg TAB,CUBSO,104160.0,156240.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20503794692,21212921,7,VALGANCICLOVIR 450 mg TAB,CONSENTIDO,active,5134230800059991.0,VALGANCICLOVIR 450 mg TAB,CUBSO,99300.0,814260.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20522761525,21212918,1,DARUNAVIR 600 mg TAB,CONSENTIDO,active,5134180100346022.0,DARUNAVIR 600 mg TAB,CUBSO,589920.0,1173941.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20522761525,21212920,2,DOLUTEGRAVIR 50 mg TAB,CONSENTIDO,active,5134320100382880.0,DOLUTEGRAVIR 50 mg TAB,CUBSO,358470.0,573552.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20522761525,21212919,3,EFAVIRENZ 600 mg TAB,CONSENTIDO,active,5110232600059945.0,EFAVIRENZ 600 mg TAB,CUBSO,440130.0,308091.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-202,ocds-dgv273-seacev3-2026-2543-202-2026-07-11T10:21:37.938748-05:00,1192033-20522761525,21212916,4,RALTEGRAVIR 400 mg TAB,CONSENTIDO,active,5134320100196499.0,RALTEGRAVIR 400 mg TAB,CUBSO,1968100.0,5215465.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-16,ocds-dgv273-seacev3-2026-374-16-2026-07-11T10:21:37.823089-05:00,1189961-20607512184,21207530,1,"ADQUISICION DE CEMENTO PORTLAND TIPO IP X 42.50 KG PARA EL PROYECTO: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS CULTURALES DE LA INFRAESTRUCTURA CULTURAL PUBLICA EN EL DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS Y DEPARTAMENTO DE APURIMAC.",CONSENTIDO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,30000.0,930000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-374-16,ocds-dgv273-seacev3-2026-374-16-2026-07-11T10:21:37.823089-05:00,1189961-20607510092,21207530,1,"ADQUISICION DE CEMENTO PORTLAND TIPO IP X 42.50 KG PARA EL PROYECTO: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS CULTURALES DE LA INFRAESTRUCTURA CULTURAL PUBLICA EN EL DISTRITO DE CHALLHUAHUACHO, PROVINCIA DE COTABAMBAS Y DEPARTAMENTO DE APURIMAC.",CONTRATADO,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,30000.0,935700.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189730,ocds-dgv273-seacev3-1189730-2026-07-11T10:21:37.442700-05:00,1189730-1795077,21206770,1,SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE MOVILIDAD URBANA EN ALLAUCA BAJO. DISTRITO DE LLAMELLIN DE LA PROVINCIA DE ANTONIO RAYMONDI DEL DEPARTAMENTO DE ANCASH. CON CODIGO UNICO DE INVERSIONES 2606979,CONTRATADO,active,8110151000336392.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CARRETERAS CON PAVIMENTOS ASFALTICOS O CONCRETO,CUBSO,1.0,1250863.01,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-55,ocds-dgv273-seacev3-2026-1952-55-2026-07-10T10:41:53.096861-05:00,1190579-10415928705,21209244,2,ANALISTA DE DATOS 02 PARA LOS PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA DE CONTRATACIÓN PÚBLICA ¿ ACCESO A LA INFORMACIÓN,CONTRATADO,active,8111200200226691.0,SERVICIO DE CONTROL DE CALIDAD DE DATOS,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-55,ocds-dgv273-seacev3-2026-1952-55-2026-07-10T10:41:53.096861-05:00,1190579-10463471644,21209243,1,ANALISTA DE DATOS 01 PARA LOS PROYECTOS VINCULADOS AL DESARROLLO DE LA NUEVA PLATAFORMA DE CONTRATACIÓN PÚBLICA ¿ ACCESO A LA INFORMACIÓN,CONTRATADO,active,8111200200226691.0,SERVICIO DE CONTROL DE CALIDAD DE DATOS,CUBSO,1.0,30000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1204491,ocds-dgv273-seacev3-1204491-2026-07-10T10:41:30.819852-05:00,1204491-10232615571,21246927,1,CONTRATACIÓN DE SERVICIO DE INSTALACIÓN DE MAMPARA DE VIDRIO EN LOS PASILLOS DE LA ESCUELA PROFESIONAL DE INGENIERÍA AMBIENTAL Y SANITARIA DE LA UNIVERSIDAD NACIONAL DE HUANCAVELICA.,CONTRATADO,active,7215403200230506.0,SERVICIO DE INSTALACION DE MAMPARA DE VIDRIO,CUBSO,1.0,357800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190506,ocds-dgv273-seacev3-1190506-2026-07-10T10:41:18.957550-05:00,1190506-1769639,21209092,1,"¿CONTRATACION DE EJECUCION DE OBRA: CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOCALIDAD LAGUNAS DISTRITO DE CHONTALI DE LA PROVINCIA DE JAEN DEL DEPARTAMENTO DE CAJAMARCA¿, CON CUI Nº2711598.",CONTRATADO,active,7215310300233050.0,CONSTRUCCION DE COMPLEJOS RECREACIONALES,CUBSO,1.0,397142.57,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189804,ocds-dgv273-seacev3-1189804-2026-07-10T10:41:18.718944-05:00,1189804-20604393753,21206683,1,"ADQUISICIÓN E INSTALACIÓN DE EQUIPOS DEL SISTEMA DE DETECCIÓN Y ALARMA CONTRA INCENDIOS PARA EL PROYECTO:  MEJORAMIENTO DE LOS SERVICIOS DE FORMACIÓN PROFESIONAL EN INGENIERÍA AGRÍCOLA DE LA UNIVERSIDAD NACIONAL DE SAN CRISTÓBAL DE HUAMANGA, DISTRITO",CONTRATADO,active,,,,1.0,193900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-277,ocds-dgv273-seacev3-2026-2543-277-2026-07-10T10:41:09.364815-05:00,1192534-20522761525,21214234,2,RITUXIMAB 500 mg/50 mL INY 50 mL,CONTRATADO,active,5111171600060085.0,RITUXIMAB 500 mg/50 mL INY 50 mL,CUBSO,9337.0,2595686.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-277,ocds-dgv273-seacev3-2026-2543-277-2026-07-10T10:41:09.364815-05:00,1192534-20602458939,21214233,1,CARBOPLATINO 450 mg INY 45 mL,CONTRATADO,active,5111270100060044.0,CARBOPLATINO 450 mg INY 45 mL,CUBSO,17370.0,1354860.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200418-4,ocds-dgv273-seacev3-2026-200418-4-2026-07-10T10:40:57.021307-05:00,1189956-20100210909,21207582,1,SEGUROS DE BIENES PATRIMONIALES Y PERSONALES,CONTRATADO,active,,,,1.0,739205.77,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1034-1,ocds-dgv273-seacev3-2026-1034-1-2026-07-10T10:40:56.679656-05:00,1186038-1766730,21199545,1,EJECUCIÓN DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN EL CENTRO POBLADO DE LA CAMPIÑA DEL DISTRITO DE SANTIAGO DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA¿ Código único de inversiones N°2651790,CONSENTIDO,active,7214112100374777.0,REMODELACION DE SISTEMA DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO,CUBSO,1.0,706901.43,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1034-1,ocds-dgv273-seacev3-2026-1034-1-2026-07-10T10:40:56.679656-05:00,1186038-1766728,21199545,1,EJECUCIÓN DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE URBANO EN EL CENTRO POBLADO DE LA CAMPIÑA DEL DISTRITO DE SANTIAGO DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA¿ Código único de inversiones N°2651790,CONTRATADO,active,7214112100374777.0,REMODELACION DE SISTEMA DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO,CUBSO,1.0,706901.43,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-614-8,ocds-dgv273-seacev3-2026-614-8-2026-07-10T10:40:56.660265-05:00,1186926-1777106,21200480,1,"MEJORAMIENTO DE LA TROCHA CARROZABLE ENTRE EL KM 20, CARRETERA A BAMBAMARCA Y LA EX GARITA A PORCON, CARRETERA A SAN PABLO C.P. PORCON ALTO, PROVINCIA DE CAJAMARCA - CAJAMARCA",CONTRATADO,active,7214110600348623.0,CONSTRUCCION DE TROCHA CARROZABLE,CUBSO,1.0,6147035.71,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2372-1,ocds-dgv273-seacev3-2026-2372-1-2026-07-09T10:39:12.490166-05:00,1191791-20601693233,21212202,1,"ADQUISICION DE TUBERIAS Y ACCESORIOS PARA LA OBRA ADQUISICIÓN DE LINEA DE CONDUCCIÓN, VALVULA DE CONTROL Y CAMARA DE VALVULA, EN EL (LA) EPS MANTARO S.A. ZONAL JAUJA DEL SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE DEL SECTOR YURAJCUNYA DISTRITO DE PARCO, PROVINCIA DE JAUJA, DEPARTAMENTO DE JUNÍN CON CUI N 2699940,",CONTRATADO,active,4017151200369365.0,TUBO DE HIERRO FUNDIDO DUCTIL REDONDO S/C DE 7 7/8 in X 6 m X 6.4 mm,CUBSO,320.0,128000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190724,ocds-dgv273-seacev3-1190724-2026-07-09T10:38:37.835604-05:00,1190724-1770041,21209815,1,CONSULTORIA DE OBRA PARA LA SUPERVISION DE OBRA: \tMEJORAMIENTO DEL SERVICIO DE TRÁNSITO PEATONAL INTERURBANO O RURAL EN LOS CAMINOS DE HERRADURAS DEL CASERIO INDEPENDIENTE DE ORCOSH DISTRITO DE SAN MARCOS DE LA PROVINCIA DE HUARI DEL DEPARTAMENTO ANC,CONTRATADO,active,8110151000349110.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CAMINOS VECINALES,CUBSO,1.0,192363.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187842,ocds-dgv273-seacev3-1187842-2026-07-09T10:38:37.454114-05:00,1187842-1768342,21202174,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ""CONSTRUCCION DE AULA DE EDUCACION PRIMARIA; EN EL (LA) I.E. 31061 EN EL CENTRO POBLADO CHURAMPI, DISTRITO DE HUARIBAMBA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA"". CUI N° 2714752.",CONTRATADO,active,7212140600233137.0,AMPLIACION DE ESCUELA TECNICA SUPERIOR,CUBSO,1.0,280222.61,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188685,ocds-dgv273-seacev3-1188685-2026-07-09T10:38:26.126562-05:00,1188685-20603368160,21204226,1,SERVICIO DE ALQUILER DE MAQUINARIA PESADA PARA EL PROYECTO ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL EN EL SECTOR EMP PE-3S (DIV.RANRACANCHA) HUACCSONE-SINHUAPATA-OCCEPATA-FLORIDA EMP AP-102 EN LOS DISTRITOS DE RANRACANCHA Y OCO,CONTRATADO,active,,,,3664.0,480646.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-127819-1,ocds-dgv273-seacev3-2026-127819-1-2026-07-09T10:38:25.665721-05:00,1187692-20568631171,21201793,1,CONTRATACION DEL SERVICIO  DE ALIMENTACION PARA ESTUDIANTES - COMEDOR UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL AUTONOMA DE TAYACAJA DANIEL HERNADEZ MORILLO CORRESPONDIENTE AL AÑO FISCAL 2026,CONTRATADO,active,9111160300225304.0,SERVICIO DE CONCESIONARIO (A) DE ALIMENTOS,CUBSO,1.0,997401.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186918,ocds-dgv273-seacev3-1186918-2026-07-09T10:38:25.293785-05:00,1186918-10320332864,21198156,1,"ADQUISICIÓN DE UNIFORMES PARA LOS SINDICALIZADOS DE LOS CONVENIOS COLECTIVOS ENTRE LA MUNICIPALIDAD PROVINCIAL DE CARHUAZ Y EL SITRAMUN CARHUAZ Y EL SITRACAS  DE LA MUNICIPALIDAD PROVINCIAL DE CARHUAZ, CORRESPONDIENTE AL EJERCICIO FISCAL 2025",CONTRATADO,active,,,,374.0,66769.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
