Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1186131,ocds-dgv273-seacev3-1186131-2026-03-06T10:09:48.337935-05:00,2379451,21197517,1,"CONTRATACION DE BARRAS DE ACERO CORRUGADO PARA EL PROYECTO ""MEJORAMIENTO DE LOS SERVICIOS DEL PARQUE RECREACIONAL DE CHARCAHUAYLLA DE LA CUIDAD DE URUBAMBA, DISTRITO DE URUBAMBA, PROVINCIA DE URUBAMBA DEPARTAMENTO DEL CUSCO"".",Contratado,active,,,,6.0,191136.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190849,ocds-dgv273-seacev3-1190849-2026-03-06T10:09:43.034964-05:00,2379416,21210121,1,SEGUROS PERSONALES,Contratado,active,,,,3.0,1574691.21,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191718,ocds-dgv273-seacev3-1191718-2026-03-06T10:09:42.527210-05:00,2379315,21211874,31,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191482,ocds-dgv273-seacev3-1191482-2026-03-06T10:09:42.302604-05:00,2379307,21211456,23,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,40000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191837,ocds-dgv273-seacev3-1191837-2026-03-06T10:09:41.965018-05:00,2379342,21212230,45,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191434,ocds-dgv273-seacev3-1191434-2026-03-06T10:09:41.932506-05:00,2379306,21211356,22,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,40000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191715,ocds-dgv273-seacev3-1191715-2026-03-06T10:09:41.287516-05:00,2379326,21211883,37,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191712,ocds-dgv273-seacev3-1191712-2026-03-06T10:09:41.273983-05:00,2379321,21211880,34,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,2378478,21210565,1,SERVICIO DE CATERING - ALMUERZO,Contratado,active,8014160700228156.0,SERVICIO DE CATERING,CUBSO,1.0,57083.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191120,ocds-dgv273-seacev3-1191120-2026-03-06T10:09:40.397350-05:00,2378484,21210566,2,SERVICIO DE CATERING - CENA,Contratado,active,8014160700228156.0,SERVICIO DE CATERING,CUBSO,1.0,76083.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191807,ocds-dgv273-seacev3-1191807-2026-03-06T10:09:38.615953-05:00,2379327,21212308,38,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188831,ocds-dgv273-seacev3-1188831-2026-03-06T10:09:37.929868-05:00,2379435,21204509,1,SERVICIO DE PLANEAMIENTO DE DESARROLLO TERRITORIAL Y INFORMACION GEOGRAFICA Y GEOREFERENCIADA,Contratado,active,9315151500335086.0,SERVICIO DE PLANEAMIENTO DE DESARROLLO TERRITORIAL Y INFORMACION GEOGRAFICA Y GEOREFERENCIADA,CUBSO,1.0,52000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187812,ocds-dgv273-seacev3-1187812-2026-03-06T10:09:37.485650-05:00,2379412,21201954,1,SERVICIO DE PROFESIONAL DE LA SALUD MEDICO PSIQUIATRA PARA ATENCIONES MEDICAS ESPECIALIZADAS PARA EL CENTRO DE SALUD MENTAL COMUNITARIA ATALAYA.,Contratado,active,8510150300226539.0,SERVICIO DE ATENCIONES MEDICAS ESPECIALIZADAS,CUBSO,1.0,135000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188371,ocds-dgv273-seacev3-1188371-2026-03-06T10:09:37.116098-05:00,2379385,21203402,1,ALBUMINA HUMANA 20 % (20 g/100 mL) INY 50 mL,Contratado,active,5113190900060343.0,ALBUMINA HUMANA 20 % (20 g/100 mL) INY 50 mL,CUBSO,1400.0,179900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-49-48,ocds-dgv273-seacev3-2026-49-48-2026-03-06T10:09:35.725296-05:00,2379496,21199754,1,"ADQUISICION DE CEMENTO PORTLAND TIPO IP SEGÚN ESPECIFICACIONES TECNICAS PARA EL PROYECTO:  MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LAS CARRERAS DE CONTABILIDAD,ENFERMERIA TECNICA,COMPUTACION E INFORMATICA , INDUSTRIA ALIMENTARIA Y PRODUCCION AGROPECUARIA DEL ISEPA , DISTRITO DE MELGAR -MELGAR -PUNO",Contratado,active,3011160100012953.0,CEMENTO PORTLAND PUZOLANICO TIPO IP X 42.50 kg,CUBSO,212500.0,141350.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191180,ocds-dgv273-seacev3-1191180-2026-03-06T10:09:32.013895-05:00,2379316,21210669,1,"Arrendamiento de una casa para funcionamiento de Hogar Protegido ¿Virgen del Carmen¿ para la Unidad Ejecutora N°406 Red de Salud de Ica, provincia y Departamento de Ica",Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,60000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1192078,ocds-dgv273-seacev3-1192078-2026-03-06T10:09:31.801768-05:00,2379507,21212745,1,SERVICIO DE INSCRIPCIÓN EN EVENTOS VIRTUOSO ON TOUR Y VIRTUOSO CONNECTS - MERCADO DE LATINOAMÉRICA 2026,Contratado,active,8014160700228913.0,SERVICIO DE INSCRIPCION EN EVENTOS DE ENCUENTRO DE EMPRESAS,CUBSO,1.0,11900.0,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188513,ocds-dgv273-seacev3-1188513-2026-03-06T10:09:28.765739-05:00,2379476,21203733,1,ADQUISICIÓN DE VESTUARIOS QUIRÚRGICOS E INSUMOS MÉDICOS PARA BRINDAR ATENCIONES EN LA RED INTEGRADA DE SALUD SÁNCHEZ CARRIÓN,Contratado,active,4213160100391567.0,MANDIL IMPERMEABLE DE PROTECCION TALLA M 100% POLIESTER 130 g/m2 COLOR ENTERO PARA CIRUJANO,CUBSO,1.0,62792.1,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186873,ocds-dgv273-seacev3-1186873-2026-03-06T10:09:26.361023-05:00,2379469,21200455,1,SERVICIO DE INTERNET,Contratado,active,8312170300350736.0,SERVICIO DE INTERNET POR RADIO ENLACE,CUBSO,1.0,84000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200130-11,ocds-dgv273-seacev3-2026-200130-11-2026-03-06T10:09:26.129405-05:00,2379384,21202171,1,ALTEPLASA 50 mg INY,Contratado,active,5141270200060333.0,ALTEPLASA 50 mg INY,CUBSO,18346.0,98144.42,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191353,ocds-dgv273-seacev3-1191353-2026-03-05T10:11:24.441029-05:00,2379156,21211179,13,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191199,ocds-dgv273-seacev3-1191199-2026-03-05T10:11:24.357115-05:00,2379182,21210678,49,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186727,ocds-dgv273-seacev3-1186727-2026-03-05T10:11:22.439276-05:00,2379122,21200329,1,SERVICIO DE LIMPIEZA INTEGRAL PARA LAS INSTALACIONES DE CORPAC S.A. EN LA SEDE AEROPORTUARIA DE CUSCO ¿ PERIODO DE 90 DIAS CALENDARIO,Contratado,active,9111160100367194.0,SERVICIO DE LIMPIEZA INTEGRAL DEL AEROPUERTO,CUBSO,1.0,484999.2,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191345,ocds-dgv273-seacev3-1191345-2026-03-05T10:11:17.926785-05:00,2379148,21211133,10,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191302,ocds-dgv273-seacev3-1191302-2026-03-05T10:11:15.215980-05:00,2379157,21210956,14,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191208,ocds-dgv273-seacev3-1191208-2026-03-05T10:11:14.559189-05:00,2379184,21210681,51,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,20000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191142,ocds-dgv273-seacev3-1191142-2026-03-05T10:11:14.173134-05:00,2379124,21210617,2,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188790,ocds-dgv273-seacev3-1188790-2026-03-05T10:11:13.374105-05:00,2379088,21204415,1,SERVICIO DE CARACTERIZACIÓN DE COMPOST PARA ENSAYOS DE TOXICIDAD,Contratado,active,7017160200333492.0,SERVICIO DE ANALISIS DE LABORATORIO - PH,CUBSO,1.0,3840.19,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187565,ocds-dgv273-seacev3-1187565-2026-03-05T10:11:12.484089-05:00,2379285,21201404,1,CEMENTO PORTLAND TIPO I X 42.50 kg,Contratado,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,2600.0,85124.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186548,ocds-dgv273-seacev3-1186548-2026-03-05T10:11:11.957676-05:00,2379275,21200205,1,SERVICIO DE DISPOSICION FINAL DE 400 TN APROX. DE RESIDUOS SOLIDOS PARA RESIDUOS SOLIDOS MUNICIPALES DEL DISTRITO DE SANTA EULALIA,Contratado,active,7711160200232632.0,SERVICIO DE RECOLECCION Y TRANSPORTE DE RESIDUOS SOLIDOS,CUBSO,4000.0,100000.0,PEN,Soles,38,Tonelada,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188410,ocds-dgv273-seacev3-1188410-2026-03-05T10:11:08.638164-05:00,2379166,21203472,1,ALIMENTOS COMUNES,Contratado,active,,,,47216.75,227866.08,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190088,ocds-dgv273-seacev3-1190088-2026-03-05T10:11:07.432396-05:00,2379102,21208018,1,"CONTRATACIÓN DEL SALDO DE LA CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: MEJORAMIENTO DE LOS SERVICIOS DE EDUCACIÓN INICIAL DE LA I. E. I. CISEA PALMIRA, EN EL BARRIO DE PALMIRA, DISTRITO DE INDEPENDENCIA, PROVINCIA DE HUARAZ, DEPARTAMENTO DE",Contratado,active,8110150800362224.0,SUPERVISION DE OBRA DE AMPLIACION DE AULAS,CUBSO,1.0,113000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191168,ocds-dgv273-seacev3-1191168-2026-03-05T10:11:06.688274-05:00,2379180,21210664,46,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191152,ocds-dgv273-seacev3-1191152-2026-03-05T10:11:05.831536-05:00,2379160,21210633,1,SERVICIO DE ALQUILER DE ESPACIO PARA LA FERIA ITB AMÉRICAS 2026,Contratado,active,8013150200390822.0,SERVICIO DE ALQUILER DE ESPACIO PARA ESTAND,CUBSO,1.0,51010.0,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191210,ocds-dgv273-seacev3-1191210-2026-03-05T10:11:05.638288-05:00,2379185,21210717,52,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188786,ocds-dgv273-seacev3-1188786-2026-03-05T10:11:04.381264-05:00,2379054,21204413,1,CONTRATACION DEL SERVICIO DE DISPOSICION FINAL DE RESIDUO SOLIDO PARA LA EJECUCION DE SALDO DE OBRA - RECUPERACION DE RED DE ALCANTARILLADO EN CUATRO SISTEMAS DE DRENAJE PLUVIAL A NIVEL PROVINCIAL (LORETO - MAYNAS) OPIPP,Contratado,active,7612200100232633.0,"SERVICIO DE DISPOSICION FINAL DE RESIDUOS LIQUIDOS (RECOJO, TRANSPORTE, TRATAMIENTO)",CUBSO,1440.0,144000.0,PEN,Soles,38,Tonelada,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200201-2,ocds-dgv273-seacev3-2026-200201-2-2026-03-05T10:11:04.316160-05:00,2379080,21200789,1,"SERVICIO DE MANTENIMIENTO GENERAL (EVACUACION DE LIQUIDO, EXTRACCION DE SOLIDOS SEDIMENTADOS)",Contratado,active,7212150500348604.0,SERVICIO DE MANTENIMIENTO DE LA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,CUBSO,1.0,164634.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186798,ocds-dgv273-seacev3-1186798-2026-03-05T10:11:04.037210-05:00,2379082,21198015,1,OSIMERTINIB 80 mg TABLETA,Contratado,active,5199999900392140.0,OSIMERTINIB 80 mg TAB,CUBSO,35000.0,23165450.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186537,ocds-dgv273-seacev3-1186537-2026-03-05T10:11:03.620349-05:00,2379067,21200170,2,Leche evaporada (lata x 410Grs.),Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,9800.0,45080.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186537,ocds-dgv273-seacev3-1186537-2026-03-05T10:11:03.620349-05:00,2379067,21200169,1,"Mezcla de Hojuela de Avena, Quinua, Kiwicha(harina). Chufla (harina de maíz blanco), Leche entera en Polvo, Azúcar Enriquecida con Vitaminas y Minerales (bolsa x 810 Grs)",Contratado,active,5019210900393192.0,"HOJUELA PRECOCIDA DE AVENA, QUINUA, KIWICHA, SOYA, MACA Y AJONJOLI FORTIFICADA CON VITAMINAS Y MINERALES",CUBSO,9800.0,72422.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1523-5,ocds-dgv273-seacev3-2026-1523-5-2026-03-05T10:11:01.844454-05:00,2379061,21200349,1,"ADQUISICION DE CEMENTO PORTLAND TIPO I, PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL JIRON HUMBERTO DONAYRE C 01 Y JIRON RICARDO PALMA C 01, EN LA LOCALIDAD DE PAMPA HERMOZA EN EL DISTRITO DE PAMPA HERMOSA DE LA PROVINCIA DE UCAYALI DEL DEPARTAMENTO DE LORETO CUI N 2634075",Contratado,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,3926.0,153114.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191204,ocds-dgv273-seacev3-1191204-2026-03-05T10:10:56.040885-05:00,2379183,21210702,50,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191330,ocds-dgv273-seacev3-1191330-2026-03-05T10:10:55.440439-05:00,2379144,21211123,8,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10249-99,ocds-dgv273-seacev3-2026-10249-99-2026-03-05T10:10:53.335129-05:00,2379106,21204292,1,"SERVICIO DE CALIBRACIÓN DE EQUIPOS, HERRAMIENTAS E INSTRUMENTOS DE MEDICIÓN (EXTRANJERO) PP.-0135 SEMAN",Contratado,active,8114150400376918.0,SERVICIO DE CALIBRACION DE EQUIPO DE MEDICION Y REGISTRO DE CALIDAD DE TENSION,CUBSO,1.0,11000.0,USD,Dólar Norteamericano,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186997,ocds-dgv273-seacev3-1186997-2026-03-05T10:10:53.307855-05:00,2379282,21201020,1,"CONTRATACIÓN DE SUMINISTRO DE ALIMENTOS PARA LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE DEL DISTRITO DE MAZAMARI, PROVINCIA DE SATIPO, DEPARTAMENTO DE JUNÍN PERIODO 2026",Contratado,active,,,,1.0,352436.58,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187394,ocds-dgv273-seacev3-1187394-2026-03-05T10:10:52.150008-05:00,2379283,21201017,1,"SUPERVISIÓN DE LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DEL SERVICIO DE ELIMINACIÓN DE EXCRETAS EN EL CASERIO EL PROGRESO, CENTRO POBLADO JEREZ, DEL DISTRITO DE HUASMÍN - PROVINCIA DE CELENDÍN -",Contratado,active,8110151500365072.0,SUPERVISION DE OBRA DE CONSTRUCCION DE SISTEMA DE AGUA POTABLE,CUBSO,1.0,107000.04,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188413,ocds-dgv273-seacev3-1188413-2026-03-05T10:10:46.746138-05:00,2378815,21203647,1,SERVICIO DE ARRENDAMIENTO DE INMUEBLES PARA EL ARCHIVO desconcentrado  DE LA CSJPI,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,612000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191183,ocds-dgv273-seacev3-1191183-2026-03-05T10:10:45.581322-05:00,2379134,21210670,5,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191218,ocds-dgv273-seacev3-1191218-2026-03-05T10:10:45.204439-05:00,2379186,21210721,54,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190031,ocds-dgv273-seacev3-1190031-2026-03-05T10:10:45.042639-05:00,2379159,21207758,1,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS INSTALACIONES DEL SERVICIO DE ADMINISTRACION TRIBUTARIA DE CHICLAYO,Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,107993.07,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190120,ocds-dgv273-seacev3-1190120-2026-03-05T10:10:43.947798-05:00,2379224,21207806,1,"SERVICIO DE SEGURIDAD Y VIGILANCIA DE LAS OFICINAS DEL GOBIERNO REGIONAL METROPOLITANO DE LIMA, DEL ALMACÉN DE BIENES DE AYUDA HUMANITARIA DE LA MUNICIPALIDAD METROPOLITANA DE LIMA, EL ÁREA DE CONSERVACIÓN REGIONAL ¿ GRML- CARABAYLLO Y EL ÁREA DE CON",Contratado,active,9210150100094854.0,SERVICIO DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,160000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191304,ocds-dgv273-seacev3-1191304-2026-03-05T10:10:43.150095-05:00,2379161,21210989,15,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191167,ocds-dgv273-seacev3-1191167-2026-03-05T10:10:43.060669-05:00,2379132,21210662,3,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,Contratado,active,7710180500314145.0,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,16000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1578-1,ocds-dgv273-seacev3-2026-1578-1-2026-03-05T10:10:42.144238-05:00,2379253,21201178,1,ADQUISICION DE DIESEL B5 S50 PARA TODAS LAS OFICINAS DE LA MUNICIPALIDAD DISTRITAL DE CHONTABAMBA,Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,6950.0,93543.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200575-2,ocds-dgv273-seacev3-2026-200575-2-2026-03-05T10:10:40.901638-05:00,2379281,21197721,1,SERVICIO DE TRANSPORTE FLUVIAL PARA LA DISTRIBUCION DE LOS MATERIALES EDUCATIVOS Y RECURSOS COMPLEMENTARIOS A LAS II..EE. DOTACION 2026,Contratado,active,7810170300286786.0,SERVICIO DE TRANSPORTE FLUVIAL DE CARGA,CUBSO,1.0,292983.64,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
