Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días)
ocds-dgv273-seacev3-2026-1994-20,ocds-dgv273-seacev3-2026-1994-20-2026-05-15T10:33:46.453827-05:00,compiled,2026-05-15T10:33:46.453814-05:00,ocds-dgv273-seacev3-2026-1994-20,2026-05-15T10:33:46.453832-05:00,tender,PE-CONSUCODE-1994,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA,Fondos Públicos,,,557827.3,PEN,Soles,1199334,LP-ABR-1-2026-SENAMHI-1,Adquisición de radio transmisores para la Red Nacional de estaciones meteorológicas e hidrológicas automáticas del SENAMHI,PE-CONSUCODE-1994,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA,2026-03-24T13:11:00-05:00,,Licitación Pública Abreviada,goods,goods,313567.3,PEN,Soles,313567.3,2026-03-24T00:00:00-05:00,2026-03-24T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-25T00:01:00-05:00,2026-03-27T23:59:00-05:00,2
ocds-dgv273-seacev3-2026-200030-15,ocds-dgv273-seacev3-2026-200030-15-2026-05-15T10:33:46.141852-05:00,compiled,2026-05-15T10:33:46.141839-05:00,ocds-dgv273-seacev3-2026-200030-15,2026-05-15T10:33:46.141857-05:00,tender,PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DE PISTAS Y VEREDAS EN EL CENTRO POBLADO CARHUAPAMPA DE PARIAC DEL DISTRITO DE SAN JUAN DE TANTARANCHE - PROVINCIA DE HUAROCHIRI - DEPARTAMENTO DE LIMA,2466349,3792391.5,PEN,Soles,1196576,LP-ABR-2-2026-GRL/CS-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO Y AMPLIACIÓN DE PISTAS Y VEREDAS EN EL CENTRO POBLADO CARHUAPAMPA DE PARIAC DEL DISTRITO DE SAN JUAN DE TANTARANCHE ¿ PROVINCIA DE HUAROCHIRÍ ¿ DEPARTAMENTO DE LIMA¿, CON CÓDIGO UNIFICADO: 2466349",PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,2026-03-17T18:02:00-05:00,,Licitación Pública Abreviada,works,works,3792391.5,PEN,Soles,3792391.5,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,40,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2
ocds-dgv273-seacev3-2026-1003003360-1,ocds-dgv273-seacev3-2026-1003003360-1-2026-05-15T10:33:45.937773-05:00,compiled,2026-05-15T10:33:45.937760-05:00,ocds-dgv273-seacev3-2026-1003003360-1,2026-05-15T10:33:45.937778-05:00,tender,PE-CONSUCODE-200826,INSTITUTO VIAL PROVINCIAL YAROWILCA,Fondos Públicos,,,53544.88,PEN,Soles,1200196,CP-ABR-1-2026-IVPY-1,"SERVICIO DE MANTENIMIENTO VIAL RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO:  EMP. PE-3N-OBASPAMPA - EMP. HU -721 (OBAS), L=8.550 KM, OBAS-YAROWILCA-HUANUCO.",PE-CONSUCODE-200826,INSTITUTO VIAL PROVINCIAL YAROWILCA,2026-03-26T22:45:00-05:00,,Concurso Público Abreviado,services,services,53544.88,PEN,Soles,53544.88,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,6,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-27T00:01:00-05:00,2026-03-31T23:59:00-05:00,4
ocds-dgv273-seacev3-1195653,ocds-dgv273-seacev3-1195653-2026-05-15T10:33:45.617413-05:00,compiled,2026-05-15T10:33:45.617400-05:00,ocds-dgv273-seacev3-1195653,2026-05-15T10:33:45.617418-05:00,tender,PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,Fondos Públicos,,,57406.0,PEN,Soles,1195653,CP-ABR-5-2026-MPPSS-C-1,CONTRATACION DE SERVICIO PARA MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL EMP. AY-116 (SECTOR MOLLE PUCRO) - UCHUJULLPA - YURAQ YURAQ (KM. 02+638) DE CÓDIGO DE RUTA AY-1246; EMP. AY-116 (NAHUA PAMPA) - NAHUA ALTA (KM. 01+431) DE CÓDIGO DE RUTA R050809; EMP. AY-116 (LAMPA) - AMALO PAMPA - EMP. AY-1,PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,2026-03-13T07:41:00-05:00,,Concurso Público Abreviado,services,services,57406.0,PEN,Soles,57406.0,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,6,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-14T00:01:00-05:00,2026-03-18T23:59:00-05:00,4
ocds-dgv273-seacev3-1201676,ocds-dgv273-seacev3-1201676-2026-05-15T10:33:45.507149-05:00,compiled,2026-05-15T10:33:45.507137-05:00,ocds-dgv273-seacev3-1201676,2026-05-15T10:33:45.507155-05:00,tender,PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA INSTITUCION EDUCATIVA PUBLICA MARIA AUXILIADORA, DISTRITO HUANTA, PROVINCIA DE HUANTA - AYACUCHO",2263802,76892.0,PEN,Soles,1201676,CP-ABR-27-2026-GRA-SEDECENTRAL-1,"SERVICIO DE SUMINISTRO E INSTALACIÓN DE TELÓN EN ESCENARIO DE AUDITORIO PARA EL PROYECTO META 016: MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA INSTITUCIÓN EDUCATIVA PÚBLICA MARÍA AUXILIADORA, DISTRITO HUANTA - PROVINCIA HUANTA - AYACUCHO.",PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,2026-03-31T10:51:00-05:00,,Concurso Público Abreviado,services,services,76892.0,PEN,Soles,76892.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,11,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-1197713,ocds-dgv273-seacev3-1197713-2026-05-15T10:33:45.216134-05:00,compiled,2026-05-15T10:33:45.216109-05:00,ocds-dgv273-seacev3-1197713,2026-05-15T10:33:45.216140-05:00,tender,PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,Fondos Públicos,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DEL TRAMO INTERSECCIÓN AV. 3 ¿ A.H. PRIMERO DE JUNIO Y EL JIRÓN 15 CON LA AV. 1  DE LA ASOC. DE VIV. Y MICROEMPRESARIOS ONCE DE MAYO ¿ ASOC. DE INDUSTRIALES SR. DE LOS MILAGROS Y PARTE ALTA,  DISTRITO DE CAYMA - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA",2540868,1330117.72,PEN,Soles,1197713,LP-ABR-5-2025-MDC-2,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DEL TRAMO INTERSECCIÓN AV. 3 ¿ A.H. PRIMERO DE JUNIO Y JIRON 15 CON AV. 1 DE LA ASOC. DE VIV. Y MICROEMPRESARIOS ONCE DE MAYO ¿ ASOC. DE INDUSTRIALES SR. DE LOS MILAGROS Y PARTE ALTA, DISTRI",PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,2026-03-18T22:49:00-05:00,,Licitación Pública Abreviada,works,works,1330117.72,PEN,Soles,1330117.72,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,22,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4
ocds-dgv273-seacev3-2026-1003003360-3,ocds-dgv273-seacev3-2026-1003003360-3-2026-05-15T10:33:45.185887-05:00,compiled,2026-05-15T10:33:45.185874-05:00,ocds-dgv273-seacev3-2026-1003003360-3,2026-05-15T10:33:45.185892-05:00,tender,PE-CONSUCODE-200826,INSTITUTO VIAL PROVINCIAL YAROWILCA,Fondos Públicos,,,82429.0,PEN,Soles,1200411,CP-ABR-3-2026-IVPY-1,"SERVICIO DE MANTENIMIENTO VIAL RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO, TRAMO: EMP. HU-743 (DV. CHUPAN) - ACOBAMBA - RAHUA - L. PROV. DOS DE MAYO - HUANCACHACA, L=12.400 KM, APARICIO POMARES-YAROWILCA-HUANUCO.",PE-CONSUCODE-200826,INSTITUTO VIAL PROVINCIAL YAROWILCA,2026-03-26T22:48:00-05:00,,Concurso Público Abreviado,services,services,82429.0,PEN,Soles,82429.0,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,6,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-27T00:01:00-05:00,2026-03-31T23:59:00-05:00,4
ocds-dgv273-seacev3-1201432,ocds-dgv273-seacev3-1201432-2026-05-15T10:33:45.155613-05:00,compiled,2026-05-15T10:33:45.155601-05:00,ocds-dgv273-seacev3-1201432,2026-05-15T10:33:45.155619-05:00,tender,PE-CONSUCODE-818,MUNICIPALIDAD DISTRITAL DE SANTA TERESA,Fondos Públicos,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL CENTRO POBLADO LUCMAPAMPA,   DISTRITO DE SANTA TERESA DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO",2619824,75620.0,PEN,Soles,1201432,SIE-SIE-5-2026-DEC-MDST/LC-1,ADQUISICION DE ACERO CORRUGADO,PE-CONSUCODE-818,MUNICIPALIDAD DISTRITAL DE SANTA TERESA,2026-03-30T18:21:00-05:00,open,Subasta Inversa Electrónica,goods,goods,75620.0,PEN,Soles,75620.0,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1198615,ocds-dgv273-seacev3-1198615-2026-05-15T10:33:45.118320-05:00,compiled,2026-05-15T10:33:45.118307-05:00,ocds-dgv273-seacev3-1198615,2026-05-15T10:33:45.118326-05:00,tender,PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,Fondos Públicos,,,236165.0,PEN,Soles,1198615,SIE-SIE-18-2026-GOB.REG.TACNA-1,"ADQUISICION DE ALIMENTOS PERECIBLES Y NO PERECIBLES CON FICHA TECNICA PARA EL CONSUMO HUMANO, PARA LA ATENCION DIARIA DE LOS ALBERGADOS EN EL CENTRO DE ACOGIDA RESIDENCIAL ALDEA INFANTIL SAN PEDRO",PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,2026-03-20T18:47:00-05:00,open,Subasta Inversa Electrónica,goods,goods,116165.0,PEN,Soles,116165.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,8,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-1199802,ocds-dgv273-seacev3-1199802-2026-05-15T10:33:44.782943-05:00,compiled,2026-05-15T10:33:44.782931-05:00,ocds-dgv273-seacev3-1199802,2026-05-15T10:33:44.782949-05:00,tender,PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,Fondos Públicos,"CREACION DEL SERVICIO DE TRANSITABILIDAD PEATONAL ENTRE LOS BARRIOS, TERMINAL Y NUEVO ALEGRE DE LA CC.NN. DE TICUMPINIA (CHOCORIARI) DEL  DISTRITO DE MEGANTONI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO",2557751,247365.0,PEN,Soles,1199802,SIE-SIE-13-2026-MDM/DEC-1,"ADQUISICIÓN DE AGREGADOS PARA EL PROYECTO: ""CREACIÓN DEL SERVICIO DE TRANSITABILIDAD PEATONAL ENTRE LOS BARRIOS, TERMINAL Y NUEVO ALEGRE DE LA CC.NN. DE TICUMPINIA (CHOCORIARI) DEL DISTRITO \nDE MEGANTONI - LA CONVENCION - DEPARTAMENTO DE CUSCO"", CON CUI N° 2557751.",PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,2026-03-25T15:34:00-05:00,open,Subasta Inversa Electrónica,goods,goods,112635.0,PEN,Soles,112635.0,2026-03-25T00:00:00-05:00,2026-03-25T00:00:00-05:00,4,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,,,
ocds-dgv273-seacev3-2026-1926-69,ocds-dgv273-seacev3-2026-1926-69-2026-05-15T10:33:44.084655-05:00,compiled,2026-05-15T10:33:44.084642-05:00,ocds-dgv273-seacev3-2026-1926-69,2026-05-15T10:33:44.084660-05:00,tender,PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,Fondos Públicos,,,88119.0,PEN,Soles,1201224,CP-ABR-16-2026-BCRPLIM-1,"Contratación del servicio de mantenimiento de diversos tipos de sillas ubicadas en la Oficina Principal, Museo, Casa Nacional de Moneda (CNM) y Biblioteca",PE-CONSUCODE-1926,BANCO CENTRAL DE RESERVA DEL PERÚ,2026-03-30T15:24:00-05:00,,Concurso Público Abreviado,services,services,88119.0,PEN,Soles,88119.0,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,13,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6
ocds-dgv273-seacev3-2026-200125-5,ocds-dgv273-seacev3-2026-200125-5-2026-05-15T10:33:43.664311-05:00,compiled,2026-05-15T10:33:43.664298-05:00,ocds-dgv273-seacev3-2026-200125-5,2026-05-15T10:33:43.664317-05:00,tender,PE-CONSUCODE-200125,GOBIERNO REGIONAL DE CUSCO - RED DE SERVICIOS  DE SALUD LA CONVENCION,Fondos Públicos,,,96185.3,PEN,Soles,1194669,CP-ABR-1-2026-RSSLC-1,"SERVICIO DE IMPRESIONES EN GENERAL- IMPRESIÓN DE FORMATERÍA PARA LOS ESTABLECIMIENTOS DE SALUD DE LA RED DE SERVICIOS DE SALUD LA CONVENCIÓN, SOLICITADO POR LA UNIDAD DE SEGUROS.",PE-CONSUCODE-200125,GOBIERNO REGIONAL DE CUSCO - RED DE SERVICIOS  DE SALUD LA CONVENCION,2026-03-10T12:15:00-05:00,,Concurso Público Abreviado,services,services,96185.3,PEN,Soles,96185.3,2026-03-10T00:00:00-05:00,2026-03-10T00:00:00-05:00,27,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-11T00:01:00-05:00,2026-03-13T23:59:00-05:00,2
ocds-dgv273-seacev3-1195868,ocds-dgv273-seacev3-1195868-2026-05-15T10:33:43.362026-05:00,compiled,2026-05-15T10:33:43.362013-05:00,ocds-dgv273-seacev3-1195868,2026-05-15T10:33:43.362031-05:00,tender,PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,Fondos Públicos,CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA ASOCIACION DE VIVIENDA 29 DE MAYO  MZ 424-A LOTE 2 DEL   DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA,2608688,,,,1195868,LP-ABR-6-2026-MDCGAL-1,CONTRATACION PARA LA EJECUCION DE LA OBRA: CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA ASOCIACION DE VIVIENDA 29 DE MAYO MZ 424-A LOTE 2 DEL DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA,PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,2026-03-31T18:27:00-05:00,,Licitación Pública Abreviada,works,works,2457461.4,PEN,Soles,2457461.4,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,16,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-2026-1320-16,ocds-dgv273-seacev3-2026-1320-16-2026-05-15T10:33:43.351224-05:00,compiled,2026-05-15T10:33:43.351212-05:00,ocds-dgv273-seacev3-2026-1320-16,2026-05-15T10:33:43.351230-05:00,tender,PE-CONSUCODE-1320,MUNICIPALIDAD DISTRITAL DE LA MOLINA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA URB. LA CAPILLA SUPERMANZANA U-1   DISTRITO DE LA MOLINA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA,2701697,,,,1197765,CP-ABR-10-2026-MDLM-1-1,CONTRATACIÓN DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA URB. LA CAPILLA SUPERMANZANA U -1 DISTRITO DE LA MOLINA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA -  CUI N 2701697.,PE-CONSUCODE-1320,MUNICIPALIDAD DISTRITAL DE LA MOLINA,2026-03-18T20:07:00-05:00,,Concurso Público Abreviado,services,services,92807.0,PEN,Soles,92807.0,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,20,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4
ocds-dgv273-seacev3-1197301,ocds-dgv273-seacev3-1197301-2026-05-15T10:33:35.662247-05:00,compiled,2026-05-15T10:33:35.662234-05:00,ocds-dgv273-seacev3-1197301,2026-05-15T10:33:35.662252-05:00,tender,PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,Fondos Públicos,,,111965.0,PEN,Soles,1197301,LP-ABR-14-2026-GRL/CS-1,"ADQUISICION DE GALLINAS DE POSTURA PARA LOS PLANES DE NEGOCIO PROCOMPITE 2025, DE LOS SIGUIENTES CUI: 2714967, 2714968 Y DE LAS METAS:142, 144",PE-CONSUCODE-200030,GOBIERNO REGIONAL DE LIMA SEDE CENTRAL,2026-03-17T19:23:00-05:00,,Licitación Pública Abreviada,goods,goods,111965.0,PEN,Soles,111965.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,11,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2
ocds-dgv273-seacev3-2026-142-1,ocds-dgv273-seacev3-2026-142-1-2026-05-15T10:33:34.824026-05:00,compiled,2026-05-15T10:33:34.824009-05:00,ocds-dgv273-seacev3-2026-142-1,2026-05-15T10:33:34.824035-05:00,tender,PE-CONSUCODE-142,MUNICIPALIDAD DISTRITAL DE EL CENEPA,Fondos Públicos,,,271393.92,PEN,Soles,1192750,LP-ABR-2-2026-MDEC/CS-1,"ADQUISICION DE HOJUELAS PRECOCIDAS DE CEBADA, TRIGO, QUINUA, HARINA DE MACA, HARINA DE LINASA AZUCARADA ENRIQUECIDA CON VITAMINAS CON MINERALES PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE EL CENEPA",PE-CONSUCODE-142,MUNICIPALIDAD DISTRITAL DE EL CENEPA,2026-03-03T20:15:00-05:00,,Licitación Pública Abreviada,goods,goods,271393.92,PEN,Soles,271393.92,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,2,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-04T00:01:00-05:00,2026-03-06T23:59:00-05:00,2
ocds-dgv273-seacev3-1195700,ocds-dgv273-seacev3-1195700-2026-05-15T10:33:34.586011-05:00,compiled,2026-05-15T10:33:34.585998-05:00,ocds-dgv273-seacev3-1195700,2026-05-15T10:33:34.586017-05:00,tender,PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,Fondos Públicos,,,131981.0,PEN,Soles,1195700,CP-ABR-6-2026-MPPSS-C-1,"CONTRATACION DE SERVICIO PARA MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL EMP. AY-1232 (HUALLHUA) - L.P. PARINACOCHAS (KM. 23+568) DE CÓDIGO DE RUTA AY-1233, CON UNA LONGITUD TOTAL DE 23.568KM",PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,2026-03-13T07:55:00-05:00,,Concurso Público Abreviado,services,services,131981.0,PEN,Soles,131981.0,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,5,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-14T00:01:00-05:00,2026-03-18T23:59:00-05:00,4
ocds-dgv273-seacev3-2026-200553-1,ocds-dgv273-seacev3-2026-200553-1-2026-05-15T10:33:34.525825-05:00,compiled,2026-05-15T10:33:34.525812-05:00,ocds-dgv273-seacev3-2026-200553-1,2026-05-15T10:33:34.525831-05:00,tender,PE-CONSUCODE-200553,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE HUAMALIES,Fondos Públicos,,,,,,1200544,CP-ABR-1-2026-IVMP/C.S.-1,MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO TRAMO EMP PE-14 RONDOS,PE-CONSUCODE-200553,INSTITUTO DE VIALIDAD MUNICIPAL DE LA PROVINCIA DE HUAMALIES,2026-03-26T23:51:00-05:00,,Concurso Público Abreviado,services,services,56461.36,PEN,Soles,56461.36,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,8,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-27T00:01:00-05:00,2026-03-31T23:59:00-05:00,4
ocds-dgv273-seacev3-1195642,ocds-dgv273-seacev3-1195642-2026-05-15T10:33:34.196637-05:00,compiled,2026-05-15T10:33:34.196624-05:00,ocds-dgv273-seacev3-1195642,2026-05-15T10:33:34.196642-05:00,tender,PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,Fondos Públicos,,,94791.0,PEN,Soles,1195642,CP-ABR-3-2026-MPPSS-C-1,CONTRATACION DE SERV. MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL EMP. AY-116 (PATAPAMPA) - SANTA ROSA DE ACOLA (KM. 02+150) DE CÓDIGO DE RUTA AY-1227; EMP. PE 32 C - (RENCO) - EMP. 1251 - OSCCOLLOPAMPA (KM. 06+476) DE CÓDIGO DE RUTA AY-1250; EMP. PE-32C (AYRARANCA) - OTOCOCHA - ANAN HUAYLLAS,PE-CONSUCODE-593,MUNICIPALIDAD PROVINCIAL DE PAUCAR DEL SARA SARA - PAUSA,2026-03-12T17:35:00-05:00,,Concurso Público Abreviado,services,services,94791.0,PEN,Soles,94791.0,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,6,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-13T00:01:00-05:00,2026-03-17T23:59:00-05:00,4
ocds-dgv273-seacev3-1197804,ocds-dgv273-seacev3-1197804-2026-05-15T10:33:34.050634-05:00,compiled,2026-05-15T10:33:34.050619-05:00,ocds-dgv273-seacev3-1197804,2026-05-15T10:33:34.050639-05:00,tender,PE-CONSUCODE-1688,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL POLIDEPORTIVO DE LA FAMILIA DEL   DISTRITO DE KELLUYO DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO,2611476,92554.0,PEN,Soles,1197804,LP-ABR-2-2026-MPCH-J/C-1,"ADQUISICION DE LADRILLO KING KONG, SEGÚN ESPECIFICACIONES TECNICAS , PARA LA OBRA MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL POLIDEPORTIVO DE LA FAMILIA DEL DISTRITO DE KELLUYO DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO CON CUI NRO 2611476",PE-CONSUCODE-1688,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,2026-03-18T21:43:00-05:00,,Licitación Pública Abreviada,goods,goods,92554.0,PEN,Soles,92554.0,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,24,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4
ocds-dgv273-seacev3-1197705,ocds-dgv273-seacev3-1197705-2026-05-15T10:33:33.842064-05:00,compiled,2026-05-15T10:33:33.842050-05:00,ocds-dgv273-seacev3-1197705,2026-05-15T10:33:33.842070-05:00,tender,PE-CONSUCODE-32,GOBIERNO REGIONAL DE AMAZONAS SEDE CENTRAL,Fondos Públicos,,,920000.0,PEN,Soles,1197705,CP-ABR-2-2026-GRA/C-1,CONTRATACION DE SERVICIO DE INTERNET LINEA DEDICADA DE 2000 MBPS VIA FIBRA OPTICA PARA LA SEDE Y DIRECCIONES SECTORIALES DEL GOBIERNO REGIONAL AMAZONAS,PE-CONSUCODE-32,GOBIERNO REGIONAL DE AMAZONAS SEDE CENTRAL,2026-03-18T18:14:00-05:00,,Concurso Público Abreviado,services,services,440000.0,PEN,Soles,440000.0,2026-03-18T00:00:00-05:00,2026-03-18T00:00:00-05:00,17,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-19T00:01:00-05:00,2026-03-23T23:59:00-05:00,4
