Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-1217356,ocds-dgv273-seacev3-1217356-2026-09-16T10:19:00.001093-05:00,1217356,21283294,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1194397,ocds-dgv273-seacev3-1194397-2026-09-16T10:18:59.800071-05:00,1194397,21219131,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1196371,ocds-dgv273-seacev3-1196371-2026-09-16T10:18:47.716841-05:00,1196371,21223725,92101501,Servicios de vigilancia,UNSPSC
ocds-dgv273-seacev3-2026-436-3,ocds-dgv273-seacev3-2026-436-3-2026-09-16T10:18:47.681322-05:00,1197951,21227319,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1197214,ocds-dgv273-seacev3-1197214-2026-09-16T10:18:47.614623-05:00,1197214,21225539,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230670,51999999,Medicamentos y productos farmacéuticos,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230513,51171804,Hidrocloruro de Ondansetron,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230709,51141518,Levetiracetam,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230504,51282931,Moxifloxacina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230450,51101584,Gentamicina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230476,51191509,Manitol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230692,51473016,Acetona o antiséptico basado en alcohol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230693,51141530,Valproato sódico,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230694,51471502,Povidona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230646,51191909,Tiamina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230533,51142508,Pramipexol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230712,51111610,Metotrexato,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230713,51152004,Vecuronio bromuro,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230399,51121602,Isosorbide dinitrate,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230012,51101507,Penicilina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230503,51182214,Misoprostol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230655,51471502,Povidona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230648,51151805,Timolol maleato,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230725,51342308,Valganciclovir,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230185,51101554,Dicloxacilina sódica,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230009,51152017,Baclofeno,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230006,51101511,Amoxicilina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230443,51101574,Furazolidona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230020,51101511,Amoxicilina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230174,51182101,Desmopresina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230033,51181701,Betametasona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230223,51212311,Iopamidol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230722,51142905,Bupivacaina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230641,51181713,Prednisona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230022,51281703,Ampicilina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230170,51472802,Gluconato de clorhexidina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21229383,51141501,Acetazolamida,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21229996,51102899,Amoxicilina y sus combinaciones,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230759,51212502,Iodixanol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230760,51171614,Bisacodil,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230396,51101554,Dicloxacilina sódica,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230740,51191705,Combinación de ácido cítrico y citrato de potasio,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230510,51121904,Nifedipina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230506,51384514,Naproxeno,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230511,51101815,Nistatina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230414,51101570,Eritromicina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230418,51101570,Eritromicina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230520,51111904,Paclitaxel,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230419,51101570,Eritromicina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230665,51191604,Solución de lactato de ringer,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230728,51112009,Sunitinib,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230114,51101503,Cloranfenicol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230180,51101554,Dicloxacilina sódica,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230218,51191601,Dextrosa,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230225,51212311,Iopamidol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230229,51452401,Mebendazol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230231,51101603,Metronidazol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230207,51141505,Fenobarbital,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230210,51191905,Suplementos vitamínicos,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230531,51453401,Antiparasitario tópico de permetrina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230516,51182203,Oxitocina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230738,51191602,Electrolitos de cloruro de sodio,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230715,51191602,Electrolitos de cloruro de sodio,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230622,51181713,Prednisona,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230705,51262404,Labetalol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230584,51121603,Nitroglicerina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230091,51101503,Cloranfenicol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230168,51313401,Clorfenamina o clorfeniramina o dexclorfeniramina,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21230643,51262907,Propranolol,UNSPSC
ocds-dgv273-seacev3-1198649,ocds-dgv273-seacev3-1198649-2026-09-16T10:18:36.401773-05:00,1198649,21229993,51342309,Aciclovir o aciclovir,UNSPSC
ocds-dgv273-seacev3-1199916,ocds-dgv273-seacev3-1199916-2026-09-16T10:18:36.385276-05:00,1199916,21233102,45111720,Analizador de espectro de audio,UNSPSC
ocds-dgv273-seacev3-1238046,ocds-dgv273-seacev3-1238046-2026-09-16T10:18:30.387973-05:00,1238046,21340749,30131704,Azulejos o baldosas de cerámica,UNSPSC
ocds-dgv273-seacev3-1196153,ocds-dgv273-seacev3-1196153-2026-09-16T10:18:25.204840-05:00,1196153,21223057,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1197916,ocds-dgv273-seacev3-1197916-2026-09-16T10:18:25.168503-05:00,1197916,21227235,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1246419,ocds-dgv273-seacev3-1246419-2026-09-16T10:18:23.845499-05:00,1246419,21361078,76122001,Disposición final de desechos genéricos no peligrosos,UNSPSC
ocds-dgv273-seacev3-1217109,ocds-dgv273-seacev3-1217109-2026-09-16T10:18:15.783703-05:00,1217109,21282392,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1216954,ocds-dgv273-seacev3-1216954-2026-09-16T10:18:15.231510-05:00,1216954,21281832,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1217095,ocds-dgv273-seacev3-1217095-2026-09-16T10:18:14.796579-05:00,1217095,21282136,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1193115,ocds-dgv273-seacev3-1193115-2026-09-16T10:18:14.379786-05:00,1193115,21215519,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1199851,ocds-dgv273-seacev3-1199851-2026-09-16T10:18:14.365310-05:00,1199851,21232949,41116501,Indicadores y kits de indicación para medidores,UNSPSC
ocds-dgv273-seacev3-1198457,ocds-dgv273-seacev3-1198457-2026-09-16T10:18:14.301698-05:00,1198457,21228593,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1203379,ocds-dgv273-seacev3-1203379-2026-09-16T10:18:14.014929-05:00,1203379,21243720,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1197920,ocds-dgv273-seacev3-1197920-2026-09-16T10:18:14.000032-05:00,1197920,21227284,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1194391,ocds-dgv273-seacev3-1194391-2026-09-16T10:18:13.986321-05:00,1194391,21219117,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1197286,ocds-dgv273-seacev3-1197286-2026-09-16T10:18:02.653319-05:00,1197286,21225708,30161705,Pisos de caucho,UNSPSC
ocds-dgv273-seacev3-1193634,ocds-dgv273-seacev3-1193634-2026-09-16T10:18:02.549668-05:00,1193634,21217085,41121701,Tubos de ensayo multipropósito o generales,UNSPSC
ocds-dgv273-seacev3-1216789,ocds-dgv273-seacev3-1216789-2026-09-13T12:05:38.865847-05:00,1216789,21281292,92121504,Servicios de vigilantes,UNSPSC
ocds-dgv273-seacev3-1218480,ocds-dgv273-seacev3-1218480-2026-09-13T12:05:38.818134-05:00,1218480,21286175,51141542,Midazolam,UNSPSC
ocds-dgv273-seacev3-1218480,ocds-dgv273-seacev3-1218480-2026-09-13T12:05:38.818134-05:00,1218480,21286173,51283104,Colistimetato,UNSPSC
ocds-dgv273-seacev3-2026-289-1,ocds-dgv273-seacev3-2026-289-1-2026-09-13T12:05:37.550205-05:00,1198328,21228347,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-289-1,ocds-dgv273-seacev3-2026-289-1-2026-09-13T12:05:37.550205-05:00,1198328,21228346,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-289-1,ocds-dgv273-seacev3-2026-289-1-2026-09-13T12:05:37.550205-05:00,1198328,21228343,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-2026-289-1,ocds-dgv273-seacev3-2026-289-1-2026-09-13T12:05:37.550205-05:00,1198328,21228345,50221001,Granos de legumbres,UNSPSC
ocds-dgv273-seacev3-2026-289-1,ocds-dgv273-seacev3-2026-289-1-2026-09-13T12:05:37.550205-05:00,1198328,21228342,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1200768,ocds-dgv273-seacev3-1200768-2026-09-13T12:05:37.530509-05:00,1200768,21236095,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1199226,ocds-dgv273-seacev3-1199226-2026-09-13T12:05:37.497021-05:00,1199226,21230979,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1196823,ocds-dgv273-seacev3-1196823-2026-09-13T12:05:37.434865-05:00,1196823,21224597,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1200511,ocds-dgv273-seacev3-1200511-2026-09-13T12:05:37.400194-05:00,1200511,21235136,53102799,Uniformes,UNSPSC
ocds-dgv273-seacev3-1201066,ocds-dgv273-seacev3-1201066-2026-09-13T12:05:27.057436-05:00,1201066,21236643,53101602,Camisas para caballeros,UNSPSC
ocds-dgv273-seacev3-1216872,ocds-dgv273-seacev3-1216872-2026-09-13T12:05:16.056082-05:00,1216872,21281557,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1217370,ocds-dgv273-seacev3-1217370-2026-09-13T12:05:15.860553-05:00,1217370,21283048,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1192851,ocds-dgv273-seacev3-1192851-2026-09-13T12:05:15.120622-05:00,1192851,21214856,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201268,ocds-dgv273-seacev3-1201268-2026-09-13T12:05:15.102354-05:00,1201268,21237188,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1200787,ocds-dgv273-seacev3-1200787-2026-09-13T12:05:15.044972-05:00,1200787,21236877,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1200932,ocds-dgv273-seacev3-1200932-2026-09-13T12:05:14.969630-05:00,1200932,21236297,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1245408,ocds-dgv273-seacev3-1245408-2026-09-13T12:05:07.235531-05:00,1245408,21358309,40161504,Filtros de aceite,UNSPSC
ocds-dgv273-seacev3-1216450,ocds-dgv273-seacev3-1216450-2026-09-13T12:05:04.525214-05:00,1216450,21280076,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1199256,ocds-dgv273-seacev3-1199256-2026-09-13T12:05:03.949764-05:00,1199256,21231053,31152002,Alambre de púas,UNSPSC
ocds-dgv273-seacev3-1199399,ocds-dgv273-seacev3-1199399-2026-09-13T12:05:03.776659-05:00,1199399,21231399,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1201858,ocds-dgv273-seacev3-1201858-2026-09-13T12:05:03.752127-05:00,1201858,21239478,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1217391,ocds-dgv273-seacev3-1217391-2026-09-13T12:04:53.051371-05:00,1217391,21283338,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1216441,ocds-dgv273-seacev3-1216441-2026-09-13T12:04:53.037633-05:00,1216441,21279951,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1200041,ocds-dgv273-seacev3-1200041-2026-09-13T12:04:52.560409-05:00,1200041,21233291,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1200930,ocds-dgv273-seacev3-1200930-2026-09-13T12:04:52.406514-05:00,1200930,21236290,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1201976,ocds-dgv273-seacev3-1201976-2026-09-13T12:04:52.357200-05:00,1201976,21241342,72153103,Servicios de construcción de patios de recreo e instalación de equipos,UNSPSC
ocds-dgv273-seacev3-1193407,ocds-dgv273-seacev3-1193407-2026-09-13T12:04:52.325066-05:00,1193407,21216251,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-49-96,ocds-dgv273-seacev3-2026-49-96-2026-09-13T12:04:52.246167-05:00,1195537,21222019,12162301,Agentes de curación que se da en el agua,UNSPSC
ocds-dgv273-seacev3-1198657,ocds-dgv273-seacev3-1198657-2026-09-13T12:04:41.922066-05:00,1198657,21229280,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1195358,ocds-dgv273-seacev3-1195358-2026-09-13T12:04:41.906653-05:00,1195358,21221390,43222503,Equipo de seguridad de evaluación de vulnerabilidad,UNSPSC
ocds-dgv273-seacev3-1198985,ocds-dgv273-seacev3-1198985-2026-09-13T12:04:41.836679-05:00,1198985,21230241,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1194420,ocds-dgv273-seacev3-1194420-2026-09-13T12:04:29.939950-05:00,1194420,21219005,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1194422,ocds-dgv273-seacev3-1194422-2026-09-13T12:04:29.908059-05:00,1194422,21219004,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1200142,ocds-dgv273-seacev3-1200142-2026-09-13T12:04:29.808146-05:00,1200142,21233780,72152502,Servicios de instalación de losetas de asfalto,UNSPSC
ocds-dgv273-seacev3-1213726,ocds-dgv273-seacev3-1213726-2026-09-13T12:04:29.771489-05:00,1213726,21271459,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1242109,ocds-dgv273-seacev3-1242109-2026-09-11T10:24:19.405221-05:00,1242109,21349477,72154032,"Servicios de instalación y reparación de ventanas, puertas y paneles divisorios",UNSPSC
ocds-dgv273-seacev3-1196439,ocds-dgv273-seacev3-1196439-2026-09-11T10:24:15.346959-05:00,1196439,21223885,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1209452,ocds-dgv273-seacev3-1209452-2026-09-11T10:24:15.284412-05:00,1209452,21259355,81161501,Servicio de administración de aplicaciones de software,UNSPSC
ocds-dgv273-seacev3-1200004,ocds-dgv273-seacev3-1200004-2026-09-11T10:24:15.180495-05:00,1200004,21233242,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-2026-10456-1,ocds-dgv273-seacev3-2026-10456-1-2026-09-11T10:24:15.164545-05:00,1201978,21239617,77121704,Servicios de tratamiento de aguas superficiales,UNSPSC
ocds-dgv273-seacev3-1195944,ocds-dgv273-seacev3-1195944-2026-09-11T10:24:04.424567-05:00,1195944,21222716,70171502,Servicios de planificación de recursos hídricos,UNSPSC
ocds-dgv273-seacev3-1239278,ocds-dgv273-seacev3-1239278-2026-09-11T10:23:57.941530-05:00,1239278,21343396,91111603,Servicios de cocina o preparación de comidas,UNSPSC
